"env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","PAR_TEMP","DayLength"
"Osimo 2023",13.4961,43.4601,195,2023-07-14,157,27.66,29.54,25.62,22.59,35.56,26.89,28.5,12.57,1.6,0.04,0.02,2.32,17.04,74.12,0.56,0.57,0,2.16,-2.3,0.968978869572423,15.151,40.778,10.589,78.40201608,76.9924,0.454446854663774,15.1510074320768
"Osimo 2023",13.4961,43.4601,196,2023-07-15,158,28.21,30.25,26.49,22.42,35.58,26.21,28.74,12.09,1.5,0.04,0,2.29,16.86,71.05,0.55,0.56,0,1.71,-2.29,1.1697517248594,15.127,40.683,10.686,78.83272295,77.4812,0.428571428571429,15.1269591062934
"Osimo 2023",13.4961,43.4601,197,2023-07-16,159,29.06,32.15,26.2,21.74,35.09,26.82,26.8,12.41,1.54,0.04,0,2.3,16.26,65.78,0.55,0.55,0,2.38,-2.3,1.4959373304884,15.102,40.583,9.973,79.35657132,78.0864,0.427047487955953,15.1020084724939
"Osimo 2023",13.4961,43.4601,198,2023-07-17,160,29.62,32.63,26.6,20.89,35.21,26.62,24.5,12.35,1.54,0.04,0,2.05,15.42,60.14,0.54,0.54,0,2.35,-2.05,1.73429780380411,15.076,40.48,9.125,79.32751332,78.3404,0.416948008102633,15.076174343338
"Osimo 2023",13.4961,43.4601,199,2023-07-18,161,29.61,31.97,26.79,22.25,35.09,25.8,23.74,11.82,1.45,0.04,0,1.61,16.7,65,0.54,0.54,0,2.93,-1.61,1.44964948335427,15.049,40.373,8.849,80.043135,78.82,0.39918946301925,15.0494758158615
"Osimo 2023",13.4961,43.4601,200,2023-07-19,162,30.07,33.11,27.21,21.51,35.6,26.95,26.22,12.47,1.57,0.04,0,1.54,16.07,60.75,0.53,0.53,0,2.62,-1.54,1.76933754342065,15.022,40.262,9.783,80.05429975,79.0136,0.414699035583638,15.0219322269959
"Osimo 2023",13.4961,43.4601,201,2023-07-20,163,28.71,30.96,26.1,22.38,35.45,26.29,25.56,12.21,1.52,0.04,1.99,0.94,16.97,69.06,0.53,0.55,0,2.93,1.05,1.22603473018269,14.994,40.147,9.546,79.30837474,77.9668,0.425287356321839,14.9935631100263
"Osimo 2023",13.4961,43.4601,202,2023-07-21,164,30.44,34.54,26.59,21.65,35.86,22.68,19.28,10.7,1.39,0.04,1.1,1.42,16.28,60.93,0.53,0.55,0,1.67,-0.32,1.89277100198169,14.964,40.029,7.207,80.60503108,79.434,0.351511169513798,14.9643881521397
"Osimo 2023",13.4961,43.4601,203,2023-07-22,165,29.8,33.55,26.26,21.93,35.3,25.76,27.1,11.94,1.51,0.04,1.1,1.26,16.5,64.58,0.53,0.54,0,1.84,-0.16,1.66771101983564,14.934,39.908,10.141,80.2554516,78.8948,0.400671140939597,14.9344271532044
"Osimo 2023",13.4961,43.4601,204,2023-07-23,166,30.16,34,26.86,20.41,34.52,25.25,24.19,11.41,1.39,0.04,0.45,1.23,15.12,58.7,0.52,0.53,0,0.93,-0.78,2.02935430011091,14.904,39.782,9.063,79.8623808,78.7076,0.378315649867374,14.9036999859051
"Osimo 2023",13.4961,43.4601,205,2023-07-24,167,29.71,32.79,27.12,22.95,36.08,21.73,14.05,10.09,1.3,0.03,0.37,0.79,17.63,67.75,0.52,0.53,0,2.43,-0.42,1.47985706798652,14.872,39.653,5.27,80.60408975,79.172,0.339616290811175,14.8722265573427
"Osimo 2023",13.4961,43.4601,206,2023-07-25,168,30.01,34.47,25.79,20.06,35.09,14.89,8.71,7.09,0.93,0.03,0.64,0.72,14.94,56.39,0.52,0.53,0,3.9,-0.08,2.04294640323624,14.84,39.521,3.271,79.29774261,78.4316,0.236254581806065,14.8400267721951
"Osimo 2023",13.4961,43.4601,207,2023-07-26,169,24.97,26.46,23.88,18.66,32.61,22.41,21.14,10.36,1.34,0.03,2.34,0.3,13.48,68.04,0.52,0.55,0,5.33,2.04,1.0569659855437,14.807,39.385,7.948,73.61567212,72.8876,0.414897877452944,14.8071204975171
"Osimo 2023",13.4961,43.4601,208,2023-07-27,170,24.65,26.36,22.05,14.91,31.75,26.65,31.41,11.97,1.48,0.03,0.1,0.55,10.53,55.29,0.51,0.54,0,3.96,-0.45,1.34728619119682,14.774,39.245,11.824,71.85272515,71.2176,0.485598377281947,14.7735275292482
"Osimo 2023",13.4961,43.4601,209,2023-07-28,171,26.28,29.06,22.91,17.14,32.77,24.35,25.72,11.23,1.43,0.04,0.07,0.48,12.21,57.9,0.51,0.53,0,2.92,-0.41,1.45184858517035,14.739,39.102,9.695,74.3710588,73.6504,0.427321156773212,14.7392675604795
"Osimo 2023",13.4961,43.4601,210,2023-07-29,172,26.18,28.64,23.71,19.51,33.8,25.69,30.08,11.75,1.46,0.04,0.02,0.43,14.14,67.37,0.51,0.53,0,3.61,-0.41,1.15940487707306,14.704,38.955,11.354,75.33298134,74.4036,0.448815889992361,14.7043601515196
"Osimo 2023",13.4961,43.4601,211,2023-07-30,173,26.98,29.58,24.66,20.81,34.03,25.32,29.29,11.73,1.49,0.04,0.51,0.38,15.33,69.4,0.51,0.53,0,3.15,0.13,1.16488370880763,14.669,38.805,11.072,76.7664788,75.6716,0.434766493699036,14.6688247017875
"Osimo 2023",13.4961,43.4601,212,2023-07-31,174,26.65,28.33,25.02,19.97,33.76,24.12,26.14,11.18,1.43,0.04,0.68,0.3,14.55,67.21,0.5,0.54,0,1.9,0.38,1.17838083666791,14.633,38.651,9.896,76.00782035,75.0392,0.419512195121951,14.6326804235461
"Osimo 2023",13.4961,43.4601,213,2023-08-01,175,28.12,31.58,24.48,19.67,34.39,22.38,18.17,10.46,1.37,0.03,0,0.41,14.39,61.21,0.5,0.52,0,1.95,-0.41,1.56603786561273,14.596,38.494,6.89,77.36429948,76.4012,0.371977240398293,14.5959463174848
"Osimo 2023",13.4961,43.4601,214,2023-08-02,176,27.04,29.35,24.02,20.05,34.68,25.35,30.17,11.68,1.44,0.04,0,0.3,14.71,65.98,0.5,0.52,0,3.43,-0.3,1.1918902324807,14.559,38.334,11.458,76.42984208,75.458,0.431952662721893,14.5586411501415
"Osimo 2023",13.4961,43.4601,215,2023-08-03,177,28.38,31.33,24.58,20.6,34.85,24.64,28.04,11.46,1.46,0.04,0.01,0.3,15.28,63.47,0.5,0.51,0,2.95,-0.29,1.40693910379024,14.521,38.17,10.667,78.04424814,76.996,0.403805496828753,14.5207834331532
"Osimo 2023",13.4961,43.4601,216,2023-08-04,178,25.9,29.17,21.89,20.5,35.28,16.77,13.99,8.05,1.09,0.03,16.89,0.14,15.19,73.15,0.5,0.59,0,2.94,16.75,0.924055975105787,14.482,38.003,5.331,75.5749415,74.48,0.310810810810811,14.4823914043107
"Osimo 2023",13.4961,43.4601,217,2023-08-05,179,23.07,25.8,20.97,16.99,31.9,21.54,21.29,9.91,1.29,0.03,3.83,0.57,12.19,69.88,0.53,0.63,0,4.46,3.26,0.96563102853754,14.443,37.832,8.128,70.95396284,70.3864,0.429562201993932,14.4434830103873
"Osimo 2023",13.4961,43.4601,218,2023-08-06,180,24.66,27.58,21.82,17.42,32.67,22.34,24.4,10.28,1.34,0.03,2.74,0.64,12.5,65.31,0.52,0.57,0,4.17,2.1,1.16181904245364,14.404,37.659,9.333,72.87966154,72.1312,0.416869424168694,14.4040758917048
"Osimo 2023",13.4961,43.4601,219,2023-08-07,181,23.28,25.24,20.96,17.05,30.76,22.73,23.81,10.32,1.33,0.03,1.27,0.44,12.11,68.3,0.52,0.56,0,5.28,0.83,0.903216622070493,14.364,37.482,9.125,71.1311376,70.618,0.443298969072165,14.3641873683938
"Osimo 2023",13.4961,43.4601,220,2023-08-08,182,24.15,25.99,22.4,13.55,29.79,25.77,33.34,11.49,1.42,0.04,0,0.59,9.6,51.96,0.52,0.54,0,3.06,-0.59,1.48170374989145,14.324,37.301,12.803,70.8540766,70.228,0.475776397515528,14.3238344283009
"Osimo 2023",13.4961,43.4601,221,2023-08-09,183,25.03,27.65,22.9,13.52,31.3,23.98,26.32,10.97,1.4,0.03,0,0.47,9.62,49.51,0.51,0.53,0,1.8,-0.47,1.69849389064828,14.283,37.118,10.128,71.76279947,71.0972,0.438274071114662,14.2830337164897
"Osimo 2023",13.4961,43.4601,222,2023-08-10,184,25.54,27.61,23.29,15.92,31.84,24.29,28.52,11.01,1.35,0.03,0,0.46,11.22,56.09,0.51,0.53,0,2.6,-0.46,1.46795286941429,14.242,36.931,10.998,73.14866214,72.4712,0.431088488645262,14.2418015262812
"Montemurro 2023",15.9981,40.3022,83,2023-03-24,1,13.45,21.75,6.62,6.56,25.4,19.18,24.43,8.38,1.07,0.02,0,4.19,6.34,66.87,0.62,0.63,0,1.19,-4.19,0.817947146039346,12.27,29.406,10.194,56.53616485,57.0116,0.623048327137547,12.2704090976908
"Montemurro 2023",15.9981,40.3022,84,2023-03-25,2,12.34,20.86,7.04,5.5,24.28,20.64,24.9,9.04,1.15,0.02,0,3.28,5.94,65.82,0.62,0.62,0,3.38,-3.28,0.831899717960714,12.315,29.658,10.339,54.92410612,55.52,0.73257698541329,12.3150346765223
"Montemurro 2023",15.9981,40.3022,85,2023-03-26,3,11.85,19.82,5.31,5.33,24.2,19.78,24.55,8.6,1.1,0.02,0,3.19,5.84,68.72,0.61,0.61,0,2.77,-3.19,0.709227375434431,12.36,29.909,10.145,54.1334268,54.9688,0.725738396624473,12.359625820448
"Montemurro 2023",15.9981,40.3022,86,2023-03-27,4,10.06,14.8,6.07,6.12,27.65,11.45,8.87,5.2,0.72,0.01,5,1.19,6.22,77.94,0.61,0.63,0,4.45,3.81,0.3686624924459,12.404,30.159,3.648,51.06553636,53.4632,0.516898608349901,12.404176887205
"Montemurro 2023",15.9981,40.3022,87,2023-03-28,5,6.57,11.38,0.9,-1.28,22.24,21.53,27.24,9.06,1.13,0.02,0.96,1.37,3.71,61.74,0.61,0.62,0,4.6,-0.41,0.442909433440946,12.449,30.408,11.152,46.80863482,47.3092,1.37899543378995,12.4486821966791
"Montemurro 2023",15.9981,40.3022,88,2023-03-29,6,7.65,15.65,0.09,-1.09,22.07,19.21,17.51,8.2,1.04,0.02,0,2.3,3.72,58.15,0.61,0.6,0,2.22,-2.3,0.632389724389733,12.493,30.655,7.136,48.58504025,48.4576,1.0718954248366,12.4931360189319
"Montemurro 2023",15.9981,40.3022,89,2023-03-30,7,10.73,18.98,3.03,4.42,24.56,17.72,12.23,7.75,0.99,0.02,0,2.81,5.46,70.09,0.6,0.6,0,1.57,-2.81,0.639378143461232,12.538,30.901,4.962,52.41388043,53.5212,0.722273998136067,12.5375325623245
"Montemurro 2023",15.9981,40.3022,90,2023-03-31,8,12.29,21.27,5.41,3.91,24.83,16.77,12.77,7.33,0.94,0.02,0,2.86,5.35,58.78,0.6,0.59,0,3.61,-2.86,0.904919152576166,12.582,31.146,5.159,55.00118138,54.8976,0.596419853539463,12.5818659617437
"Montemurro 2023",15.9981,40.3022,91,2023-04-01,9,12.95,18.95,8.75,6.76,26.55,18.92,17.05,8.19,1.07,0.02,0,2.82,6.49,69.77,0.6,0.58,0,4.08,-2.82,0.674192035781232,12.626,31.389,6.858,55.75725285,56.5836,0.632432432432432,12.6261302669359
"Montemurro 2023",15.9981,40.3022,92,2023-04-02,10,11.41,18.39,4.43,5.18,25.76,17.94,12.71,7.79,1.02,0.02,0.05,2.57,5.86,71.06,0.59,0.57,0,1.7,-2.52,0.593325443646113,12.67,31.63,5.091,53.40738654,54.4748,0.68273444347064,12.6703194309567
"Montemurro 2023",15.9981,40.3022,93,2023-04-03,11,9.9,12.29,7.25,7.88,27.34,3.3,0.17,1.66,0.24,0,12.35,0.22,7.03,87.71,0.6,0.64,0,4.95,12.13,0.160361136146892,12.714,31.87,0.068,50.3729271,53.9368,0.167676767676768,12.714427298742
"Montemurro 2023",15.9981,40.3022,94,2023-04-04,12,7.55,11.86,2.49,2.74,27.04,13.33,7.12,5.79,0.78,0.01,1.03,1.15,4.9,73.71,0.61,0.63,0,4.01,-0.12,0.316313335876115,12.758,32.108,2.829,47.38442395,49.7364,0.766887417218543,12.7584475958105
"Montemurro 2023",15.9981,40.3022,95,2023-04-05,13,4.74,7.7,1.72,2.17,27.51,5.9,1.03,2.75,0.39,0.01,4.18,0.12,4.67,84.14,0.61,0.62,0,1.5,4.06,0.157058143766043,12.802,32.344,0.408,42.05573364,46.7212,0.580168776371308,12.8023739171055
"Montemurro 2023",15.9981,40.3022,96,2023-04-06,14,5.65,11.35,0.68,-0.14,24.61,16.1,12.32,6.85,0.89,0.01,0.62,1.1,3.95,69.24,0.61,0.62,0,3.33,-0.48,0.388015549965528,12.846,32.578,4.858,44.8481194,46.7996,1.21238938053097,12.8461997159884
"Montemurro 2023",15.9981,40.3022,97,2023-04-07,15,7.67,14.96,0.41,0.54,22.38,20.83,25.55,8.84,1.12,0.02,0,2.32,4.15,64.59,0.6,0.6,0,1.82,-2.32,0.529870804521994,12.89,32.811,10.037,48.18084247,49.0644,1.15254237288136,12.8899182933927
"Montemurro 2023",15.9981,40.3022,98,2023-04-08,16,8.43,14.35,1.93,3,25.94,11.58,5.06,5.16,0.7,0.01,1.61,1.37,4.96,72.21,0.6,0.6,0,1.17,0.24,0.410916187910845,12.934,33.041,1.981,48.82869997,50.71,0.612099644128114,12.9335227871541
"Montemurro 2023",15.9981,40.3022,99,2023-04-09,17,7.8,11.41,4.95,5.15,27.58,10.48,6.55,4.72,0.65,0.01,4.15,0.52,5.73,84.36,0.6,0.62,0,2.27,3.63,0.227601875361234,12.977,33.269,2.555,47.0687992,50.854,0.605128205128205,12.9770061615286
"Montemurro 2023",15.9981,40.3022,100,2023-04-10,18,7.83,11.34,4.67,4.94,25.99,11.92,8.36,5.23,0.7,0.01,5.56,0.61,5.65,82.98,0.61,0.64,0,4.22,4.95,0.2288772858349,13.02,33.495,3.25,47.20852066,50.8084,0.66794380587484,13.0203611969157
"Montemurro 2023",15.9981,40.3022,101,2023-04-11,19,10.18,17.3,5.32,4.37,22.48,25.16,32.43,10.76,1.35,0.02,0.01,2.65,5.45,71.42,0.61,0.61,0,3.54,-2.64,0.598728301183765,13.064,33.719,12.565,51.53059044,52.9532,1.05697445972495,13.0635804798026
"Montemurro 2023",15.9981,40.3022,102,2023-04-12,20,12.7,19.96,5.72,6.82,25.45,19.86,18.53,8.66,1.11,0.02,3.53,3.44,6.54,69.68,0.6,0.6,0,2.4,0.0899999999999999,0.635253546540963,13.107,33.941,7.156,55.3836264,56.3552,0.681889763779528,13.1066563929489
"Montemurro 2023",15.9981,40.3022,103,2023-04-13,21,13.65,22.1,6.33,5.94,24.83,24.35,27.69,10.64,1.36,0.03,2.91,4.15,6.18,64.63,0.6,0.61,0,2.81,-1.24,0.877128648606516,13.15,34.16,10.659,56.84818505,56.9884,0.779487179487179,13.1495811058318
"Montemurro 2023",15.9981,40.3022,104,2023-04-14,22,9.06,13.3,5.41,4.31,26.4,14.39,10.01,6.46,0.88,0.02,1.16,1.27,5.46,74.36,0.6,0.6,0,4.42,-0.11,0.381315726750651,13.192,34.377,3.841,49.67476584,51.8116,0.713024282560706,13.1923465653725
"Montemurro 2023",15.9981,40.3022,105,2023-04-15,23,9.52,15,4.96,5.7,26.81,9.38,3.25,4.3,0.61,0.01,3.92,1.2,6.01,79.48,0.6,0.61,0,2.72,2.72,0.371735679400076,13.235,34.591,1.243,50.13639104,52.772,0.451680672268908,13.2349444869702
"Montemurro 2023",15.9981,40.3022,106,2023-04-16,24,8.98,11.69,7.02,7.01,27.41,8.23,2.19,3.82,0.55,0.01,15.88,0.21,6.59,88.07,0.62,0.69,0,1.57,15.67,0.186139798806311,13.277,34.803,0.835,48.80938914,52.7036,0.425389755011136,13.2773663458659
"Montemurro 2023",15.9981,40.3022,107,2023-04-17,25,9.41,13.37,6.75,7.68,28.38,7.77,1.14,3.69,0.54,0.01,6.27,0.7,6.89,89.75,0.63,0.69,0,2.04,5.57,0.209980788412683,13.32,35.012,0.434,49.44887025,53.3748,0.392136025504782,13.3196033688661
"Montemurro 2023",15.9981,40.3022,108,2023-04-18,26,11.06,16.39,5.74,7.6,28.65,12.6,4.25,5.71,0.79,0.01,6.76,2.15,6.84,81.29,0.64,0.68,0,1.02,4.61,0.347341624243137,13.362,35.219,1.612,52.53489726,54.996,0.51627486437613,13.3616465264534
"Montemurro 2023",15.9981,40.3022,109,2023-04-19,27,12.12,16.52,7.1,7.6,27.82,16.2,11.04,7.31,0.98,0.02,1.17,2.63,6.81,75.82,0.64,0.66,0,1.54,-1.46,0.400257660821212,13.403,35.423,4.177,54.37243016,56.056,0.603135313531353,13.403486525317
"Montemurro 2023",15.9981,40.3022,110,2023-04-20,28,12.46,18.1,7.23,7.76,24.73,22.33,26.26,9.81,1.26,0.03,0.01,4,6.91,75.72,0.63,0.64,0,1.43,-3.99,0.492021743439254,13.445,35.625,9.911,54.90500488,56.4536,0.787319422150883,13.4451138013337
"Montemurro 2023",15.9981,40.3022,111,2023-04-21,29,13.37,19.12,8.58,7.95,26.06,20.88,18.69,9.18,1.2,0.03,0.06,4.11,7.04,72.09,0.62,0.63,0,1.05,-4.05,0.595753258178493,13.487,35.823,7.037,56.36287867,57.432,0.68661181750187,13.4865185130363
"Montemurro 2023",15.9981,40.3022,112,2023-04-22,30,13.59,20.14,6.68,7.24,25.64,22.65,25.74,10,1.29,0.03,0.01,4.83,6.65,68.96,0.62,0.61,0,1.62,-4.82,0.650828891525433,13.528,36.019,9.667,56.72456736,57.3964,0.735835172921266,13.5276905356049
"Montemurro 2023",15.9981,40.3022,113,2023-04-23,31,14.5,20.95,7.93,8.22,25.18,23.16,21.1,10.16,1.3,0.03,0.06,3.31,7.15,68.02,0.61,0.61,0,1.44,-3.25,0.684549650718935,13.569,36.213,7.906,58.082411,58.6592,0.700689655172414,13.568619455419
"Montemurro 2023",15.9981,40.3022,114,2023-04-24,32,13.52,19.44,8.33,7.06,26.97,15.02,9.07,6.76,0.92,0.02,0.29,3.33,6.63,66.64,0.61,0.6,0,4.3,-3.04,0.671765029491555,13.609,36.403,3.391,56.64131072,57.2616,0.5,13.6092945652121
"Montemurro 2023",15.9981,40.3022,115,2023-04-25,33,13.78,20.08,9.02,8.46,27.63,15.46,11.38,6.88,0.95,0.02,0.08,3.51,7.26,73.48,0.6,0.59,0,3.65,-3.43,0.642883064408906,13.65,36.59,4.245,56.97844856,58.0256,0.499274310595065,13.6497048598683
"Montemurro 2023",15.9981,40.3022,116,2023-04-26,34,11.78,17.5,5.77,6.07,25.03,24.94,26.69,10.8,1.39,0.03,0.2,2.78,6.18,71.03,0.6,0.58,0,3.55,-2.58,0.52048730318917,13.69,36.775,9.936,53.96817066,55.1652,0.916808149405773,13.6898390329062
"Montemurro 2023",15.9981,40.3022,117,2023-04-27,35,12.3,19.44,4.93,3.26,23.7,26.9,33.28,11.71,1.5,0.03,0,3.53,5.05,56.61,0.59,0.57,0,2.25,-3.53,0.791360251898697,13.73,36.956,12.364,55.0611697,54.6736,0.952032520325203,13.7296854736935
"Montemurro 2023",15.9981,40.3022,118,2023-04-28,36,14.96,22.69,7.23,4.32,24.15,25.97,30.68,11.28,1.44,0.03,0,4.28,5.48,51.95,0.59,0.56,0,1.08,-4.28,1.05569478477043,13.769,37.135,11.376,58.6827528,57.7152,0.754010695187166,13.7692322654388
"Montemurro 2023",15.9981,40.3022,119,2023-04-29,37,15.88,23.88,8.87,7.7,27.55,21.23,19.69,9.54,1.25,0.03,1.77,3.48,7.08,61.65,0.58,0.56,0,1.47,-1.71,0.99917621633686,13.808,37.31,7.287,60.0389698,59.852,0.600755667506297,13.8084671840072
"Montemurro 2023",15.9981,40.3022,120,2023-04-30,38,13.76,18.69,11.18,11.41,29.74,10.23,1.3,4.77,0.67,0.02,3.31,1.11,8.79,86.64,0.58,0.58,0,1.62,2.2,0.392944333987691,13.847,37.483,0.48,56.85852736,59.0676,0.346656976744186,13.8473776976072
"Montemurro 2023",15.9981,40.3022,121,2023-05-01,39,13.17,15.45,10.34,12.05,29.77,5.14,0.98,2.61,0.39,0.01,10.25,0.31,9.22,93.12,0.59,0.64,0,3.4,9.94,0.0986050859988343,13.886,37.652,0.361,55.79280496,58.708,0.198177676537585,13.8859509673991
"Montemurro 2023",15.9981,40.3022,122,2023-05-02,40,14.27,18.44,11.23,12.04,29.34,11.19,0.82,5.3,0.76,0.02,10.29,1.42,9.21,87.53,0.61,0.66,0,3.61,8.87,0.321074924521706,13.924,37.819,0.302,57.70753569,59.8044,0.371408549404345,13.9241738490712
"Montemurro 2023",15.9981,40.3022,123,2023-05-03,41,13.42,16.89,10.4,10.84,29.59,11.46,3.42,5.26,0.74,0.02,6.64,1.84,8.49,85.53,0.62,0.66,0,3.1,4.8,0.293937670956129,13.962,37.982,1.257,56.30275474,58.5224,0.391952309985097,13.9620328954347
"Montemurro 2023",15.9981,40.3022,124,2023-05-04,42,14.05,19.43,9.63,9.79,28.01,17.37,13.44,7.79,1.05,0.02,0.09,3.56,7.86,77.67,0.61,0.61,0,3.01,-3.47,0.516636165654565,14,38.142,4.933,57.37719865,58.7744,0.554448398576512,13.9995143600851
"Montemurro 2023",15.9981,40.3022,125,2023-05-05,43,15.3,22.13,8.54,9.04,25.41,27,32.41,11.9,1.52,0.04,0,4.85,7.51,68.39,0.6,0.59,0,2.74,-4.85,0.737720028408292,14.037,38.299,11.879,59.2722633,59.7544,0.777777777777778,14.0366042021782
"Montemurro 2023",15.9981,40.3022,126,2023-05-06,44,17.52,24.18,9.82,9.4,26.58,25.83,28.17,11.42,1.48,0.03,0,5.51,7.68,61.69,0.6,0.58,0,1.2,-5.51,0.93528316720735,14.073,38.452,10.31,62.36953712,62.104,0.651826484018265,14.0732880923679
"Montemurro 2023",15.9981,40.3022,127,2023-05-07,45,18.36,25.04,11.58,9.09,26.65,26.59,31.94,11.77,1.51,0.03,0,5.5,7.52,57.68,0.59,0.57,0,1.37,-5.5,1.11466550906834,14.11,38.603,11.675,63.40750752,62.8324,0.641067538126362,14.109551419951
"Montemurro 2023",15.9981,40.3022,128,2023-05-08,46,17.34,22.65,13.47,11,29.58,7.46,0.25,3.57,0.47,0.01,1.59,1.87,8.58,67.95,0.58,0.57,0,1.2,-0.28,0.834736134458627,14.145,38.75,0.091,62.2932547,62.5,0.205882352941176,14.1453793012634
"Montemurro 2023",15.9981,40.3022,129,2023-05-09,47,16.17,20.33,13.11,12.24,30.69,7.56,0.88,3.62,0.47,0.01,0.82,1.94,9.31,79.41,0.58,0.58,0,1.72,-1.12,0.522597157553245,14.181,38.894,0.321,60.75426103,61.7764,0.22387136672851,14.1807565893682
"Montemurro 2023",15.9981,40.3022,130,2023-05-10,48,15.51,19.74,11.71,11.74,29.54,6.05,0.67,3.01,0.43,0.01,5.91,1.24,9.03,79.35,0.58,0.59,0,1.15,4.67,0.459726030809497,14.216,39.035,0.244,59.70016315,60.9364,0.194068343004513,14.2156678850746
"Montemurro 2023",15.9981,40.3022,131,2023-05-11,49,15.77,22.27,9.57,10.06,27.14,23.43,20.89,10.33,1.37,0.03,1.34,3.9,8.07,72.51,0.59,0.59,0,2.71,-2.56,0.707458686367409,14.25,39.172,7.599,60.02524873,60.5916,0.655041217501585,14.2500975493227
"Montemurro 2023",15.9981,40.3022,132,2023-05-12,50,14.83,20.92,8.11,8.51,26.14,21.62,18.07,9.44,1.22,0.03,0.3,3.36,7.23,69.47,0.58,0.56,0,2.11,-3.06,0.667193689694112,14.284,39.306,6.567,58.57746699,59.0936,0.636547538772758,14.2840297169647
"Montemurro 2023",15.9981,40.3022,133,2023-05-13,51,15.39,19.25,11.45,11.14,29.82,6.82,1.19,3.35,0.46,0.01,4.97,1.07,8.81,77,0.58,0.59,0,2.09,3.9,0.467204588116206,14.317,39.437,0.432,59.486697,60.6004,0.217673814165042,14.31744831197
"Montemurro 2023",15.9981,40.3022,134,2023-05-14,52,17.11,22.89,12.99,13.14,30.19,15.03,2.08,6.88,0.87,0.02,2.9,2.01,9.92,79.72,0.59,0.58,0,2.25,0.89,0.632232350093435,14.35,39.564,0.754,62.26283108,63.0404,0.402104032729398,14.3503370640742
"Montemurro 2023",15.9981,40.3022,135,2023-05-15,53,15.12,17.8,12.92,14.03,31.08,4.1,0.23,2.06,0.25,0.01,16.07,0.45,10.58,93.44,0.6,0.69,0,2.84,15.62,0.162338588172424,14.383,39.689,0.083,59.17212672,61.3708,0.136243386243386,14.3826795268887
"Montemurro 2023",15.9981,40.3022,136,2023-05-16,54,14.35,18.23,10.66,10.78,29.63,10.06,1.62,4.82,0.69,0.02,5.96,2.75,8.58,80.65,0.61,0.64,0,4.41,3.21,0.395030189291948,14.414,39.809,0.587,57.84809225,59.4308,0.33588850174216,14.4144590974793
"Montemurro 2023",15.9981,40.3022,137,2023-05-17,55,14.45,18.49,10.84,10.88,29.56,13.84,3.94,6.39,0.89,0.02,6.41,2.48,8.54,80.55,0.62,0.65,0,2.69,3.93,0.411337586757573,14.446,39.927,1.426,58.00893025,59.5668,0.442214532871972,14.4456590374169
"Montemurro 2023",15.9981,40.3022,138,2023-05-18,56,15.48,21.4,9.38,11.22,28.89,17.44,7.54,7.83,1.06,0.03,0.17,3.91,8.71,77.91,0.61,0.61,0,1.35,-3.74,0.531266850815951,14.476,40.041,2.726,59.63753332,60.7192,0.505813953488372,14.4762624952943
"Montemurro 2023",15.9981,40.3022,139,2023-05-19,57,16.34,22.47,11.77,12.13,29.24,20.17,5.65,8.93,1.15,0.03,0.05,3.99,9.21,78.18,0.6,0.59,0,1.96,-3.94,0.636377202062747,14.506,40.152,2.041,61.00252588,61.9068,0.546511627906977,14.5062525306958
"Montemurro 2023",15.9981,40.3022,140,2023-05-20,58,14.92,19.47,12.55,12.11,29.79,5.71,0.16,2.72,0.3,0.01,3.47,1.59,9.25,84.85,0.6,0.6,0,3.05,1.88,0.4456683568307,14.536,40.259,0.058,58.7846738,60.4796,0.18230563002681,14.5356121395981
