"env","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","DayLength"
"Morocco 2017",-6.72,33.62,2018,5,16,136,2018-05-16,18.19,25.94,12.21,7.96,2.03,75.5,13.1,350.11,22.22,147,13.901371808813
"Morocco 2017",-6.72,33.62,2018,5,17,137,2018-05-17,18.5,24.87,13.76,1.34,2.37,76.75,13.74,367.8,17.05,148,13.9253819784746
"Morocco 2017",-6.72,33.62,2018,5,18,138,2018-05-18,18.41,23.65,14.23,0.56,1.78,79.69,14.37,359.88,23,149,13.9489207462117
"Morocco 2017",-6.72,33.62,2018,5,19,139,2018-05-19,18.06,24.15,13.34,0.65,1.34,76.56,13.15,358.23,16.89,150,13.9719756278444
"Morocco 2017",-6.72,33.62,2018,5,20,140,2018-05-20,17.62,24.2,12.99,0.44,2.09,78.31,13.19,337.92,26.96,151,13.994534123705
"Morocco 2017",-6.72,33.62,2018,5,21,141,2018-05-21,17.53,23.94,12.93,0.2,1.8,75.81,12.5,337.58,24.08,152,14.016583737963
"Morocco 2017",-6.72,33.62,2018,5,22,142,2018-05-22,17.72,25.51,11.4,0.12,2.55,77.19,12.98,341.85,27.47,153,14.0381119987849
"Morocco 2017",-6.72,33.62,2018,5,23,143,2018-05-23,17.62,24.05,13.77,0.33,2.1,80.44,13.84,369.27,11.41,154,14.0591064792835
"Morocco 2017",-6.72,33.62,2018,5,24,144,2018-05-24,15.96,20.58,12.99,1.37,2.35,81.38,12.42,367.66,11.52,155,14.0795548192108
"Morocco 2017",-6.72,33.62,2018,5,25,145,2018-05-25,16.56,22.97,12,0.07,2.62,75.62,11.58,339.79,24.05,156,14.0994447473379
"Morocco 2017",-6.72,33.62,2018,5,26,146,2018-05-26,16.79,23.51,11.94,0.37,1.63,78.12,12.4,349.49,22.34,157,14.1187641044606
"Morocco 2017",-6.72,33.62,2018,5,27,147,2018-05-27,16.83,21.74,12.66,0.61,2.49,79.69,12.85,357.85,20.96,158,14.1375008669636
"Morocco 2017",-6.72,33.62,2018,5,28,148,2018-05-28,16.82,22.55,12.59,0.46,2.12,77.56,12.33,340.57,23.53,159,14.1556431708683
"Morocco 2017",-6.72,33.62,2018,5,29,149,2018-05-29,15.94,21.69,11.69,0.22,2.26,77.56,11.51,329.84,25.84,160,14.1731793362853
"Morocco 2017",-6.72,33.62,2018,5,30,150,2018-05-30,16.63,23.26,11.17,0.21,2.13,76.06,11.75,325.23,27.98,161,14.1900978921838
"Morocco 2017",-6.72,33.62,2018,5,31,151,2018-05-31,17.18,23.19,12.64,0.03,3.12,78.62,12.92,333.57,26.84,162,14.2063876013887
"Morocco 2017",-6.72,33.62,2018,6,1,152,2018-06-01,17.23,24.28,11.91,0.03,3.14,78.88,13.12,341.18,27.23,163,14.2220374857066
"Morocco 2017",-6.72,33.62,2018,6,2,153,2018-06-02,15.79,21.69,11.48,0.02,2.45,75.62,10.97,332.02,26.61,164,14.237036851082
"Morocco 2017",-6.72,33.62,2018,6,3,154,2018-06-03,16.51,23.86,10.11,0.03,2.95,75.81,11.6,306.65,31.25,165,14.2513753126758
"Morocco 2017",-6.72,33.62,2018,6,4,155,2018-06-04,17.01,23.29,12.94,0.04,2.93,77.56,12.64,336.29,27.13,166,14.2650428197586
"Morocco 2017",-6.72,33.62,2018,6,5,156,2018-06-05,17.32,23.08,12.95,0.03,2.77,77.25,12.86,335.73,26.11,167,14.2780296803083
"Morocco 2017",-6.72,33.62,2018,6,6,157,2018-06-06,17.55,24.26,13.27,0.07,2.13,75,12.48,323.74,27.87,168,14.2903265851951
"Morocco 2017",-6.72,33.62,2018,6,7,158,2018-06-07,18.02,25.76,11.85,0.03,2.28,72.88,12.09,320.77,30.62,169,14.3019246318421
"Morocco 2017",-6.72,33.62,2018,6,8,159,2018-06-08,18.41,25.37,13.05,0.05,2.31,76.75,13.66,342.85,28.3,170,14.3128153472432
"Morocco 2017",-6.72,33.62,2018,6,9,160,2018-06-09,17.48,23.12,13.75,0.07,2.36,77.12,13,367.38,17.13,171,14.3229907102251
"Morocco 2017",-6.72,33.62,2018,6,10,161,2018-06-10,16.91,22.26,13.1,0.05,2.33,75.25,11.99,341.67,24.68,172,14.3324431728372
"Morocco 2017",-6.72,33.62,2018,6,11,162,2018-06-11,17.08,22.79,12.48,0.02,2.46,75.94,12.23,322.85,28.23,173,14.3411656807591
"Morocco 2017",-6.72,33.62,2018,6,12,163,2018-06-12,17.65,24.08,13.01,0.03,2.69,77,12.96,340.02,27.3,174,14.3491516926163
"Morocco 2017",-6.72,33.62,2018,6,13,164,2018-06-13,18.15,25.13,13.43,0.05,2.49,76.75,13.3,343.11,28.84,175,14.3563951980988
"Morocco 2017",-6.72,33.62,2018,6,14,165,2018-06-14,19.22,26.4,13.59,0.04,2.66,76.31,14.29,338.41,29.85,176,14.3628907347831
"Morocco 2017",-6.72,33.62,2018,6,15,166,2018-06-15,21.05,29.43,14.12,0,2.28,70.75,14.59,346.48,30.24,177,14.3686334035634
"Morocco 2017",-6.72,33.62,2018,6,16,167,2018-06-16,20.73,27.5,14.88,0,2.03,75.44,15.62,358.8,28.26,178,14.3736188826044
"Morocco 2017",-6.72,33.62,2018,6,17,168,2018-06-17,22.11,30.02,15.4,0,1.59,75.06,16.75,370.84,24.49,179,14.377843439736
"Morocco 2017",-6.72,33.62,2018,6,18,169,2018-06-18,22.98,31.12,16.56,0,2.07,71.19,16.46,365.76,27.98,180,14.3813039432174
"Morocco 2017",-6.72,33.62,2018,6,19,170,2018-06-19,23.6,31.62,17.83,0,2.33,73.19,17.82,362.9,28.92,181,14.383997870809
"Spain 2017",-4.8,37.9,2017,12,14,348,2017-12-14,8.7,14.44,4.14,0.25,1.65,91.56,7.27,301.4,8.14,1,9.56712721852137
"Spain 2017",-4.8,37.9,2017,12,15,349,2017-12-15,10.69,15.63,5.94,3.92,3.23,93.81,9.83,332.38,3.3,2,9.5591508679981
"Spain 2017",-4.8,37.9,2017,12,16,350,2017-12-16,5.65,12.76,1.07,0.02,3.23,71.19,0.14,250.7,10.92,3,9.55215471904921
"Spain 2017",-4.8,37.9,2017,12,17,351,2017-12-17,4.03,11.27,-0.24,0,3.26,67.81,-2.01,235.83,11.25,4,9.54614606587756
"Spain 2017",-4.8,37.9,2017,12,18,352,2017-12-18,5.15,12.95,-0.77,0,2.18,62.06,-1.96,253.21,10.77,5,9.54113126254634
"Spain 2017",-4.8,37.9,2017,12,19,353,2017-12-19,6.68,14.76,2.55,0,2.53,68.94,1.01,259.85,10.7,6,9.53711570044701
"Spain 2017",-4.8,37.9,2017,12,20,354,2017-12-20,6.58,14.97,1.01,0,1.45,63.69,-0.56,255.48,10.47,7,9.53410378902437
"Spain 2017",-4.8,37.9,2017,12,21,355,2017-12-21,7.97,16.1,1.66,0,1.59,65.75,1.37,263.9,10.56,8,9.53209893989792
"Spain 2017",-4.8,37.9,2017,12,22,356,2017-12-22,7.99,16.45,2.84,0,1.08,75.5,3.4,257.52,10.77,9,9.5311035544953
"Spain 2017",-4.8,37.9,2017,12,23,357,2017-12-23,7.85,16.3,2.08,0,1.75,78.81,3.82,265.11,10.32,10,9.53111901528832
"Spain 2017",-4.8,37.9,2017,12,24,358,2017-12-24,8.79,15.87,3.17,0,1.27,76.56,4.83,269.73,10.44,11,9.53214568069658
"Spain 2017",-4.8,37.9,2017,12,25,359,2017-12-25,7.63,11.38,5.07,0.51,1.57,93.94,6.86,301.5,5.69,12,9.53418288369632
"Spain 2017",-4.8,37.9,2017,12,26,360,2017-12-26,8.01,10.92,5.8,2.54,2.82,84.81,5.34,325.7,5.35,13,9.53722893414514
"Spain 2017",-4.8,37.9,2017,12,27,361,2017-12-27,9.77,13.68,5.69,2.68,4.95,81.75,6.44,324.3,6.11,14,9.54128112480579
"Spain 2017",-4.8,37.9,2017,12,28,362,2017-12-28,11.75,17.32,6.35,0.51,3.98,90.06,10.07,338.33,4.4,15,9.54633574102485
"Spain 2017",-4.8,37.9,2017,12,29,363,2017-12-29,11.73,18.01,8.5,0.2,2.18,88.75,9.99,337.05,5.69,16,9.55238807399545
"Spain 2017",-4.8,37.9,2017,12,30,364,2017-12-30,11.22,18.03,7.3,0,1.15,82.38,8.44,281.81,10.71,17,9.55943243750761
"Spain 2017",-4.8,37.9,2017,12,31,365,2017-12-31,10.37,15.65,6.12,0.13,2.64,83.06,7.37,316.29,4.45,18,9.56746218806469
"Spain 2017",-4.8,37.9,2018,1,1,1,2018-01-01,7.48,15.57,3.69,0.04,1.98,76.75,2.47,256.55,10.81,19,9.57937584077999
"Spain 2017",-4.8,37.9,2018,1,2,2,2018-01-02,8.52,15.28,4.23,0,2.27,85.38,5.96,270.88,10.34,20,9.58964315156084
"Spain 2017",-4.8,37.9,2018,1,3,3,2018-01-03,11.26,18.39,7.46,0,2.12,87.25,9.4,310.21,7.56,21,9.60086743332754
"Spain 2017",-4.8,37.9,2018,1,4,4,2018-01-04,11.11,17.94,7.65,0.07,1.65,88.5,9.57,346.3,5.99,22,9.61303822791943
"Spain 2017",-4.8,37.9,2018,1,5,5,2018-01-05,10.26,13.69,7.9,3.77,3.57,89.06,8.6,343.1,3.83,23,9.62614427601118
"Spain 2017",-4.8,37.9,2018,1,6,6,2018-01-06,5.62,10.48,-0.06,15.02,3.82,81.75,2.6,302.34,3.54,24,9.64017355433625
"Spain 2017",-4.8,37.9,2018,1,7,7,2018-01-07,2.14,5.13,-1.17,3.99,2.2,91.56,0.89,285.51,4.52,25,9.65511331481482
"Spain 2017",-4.8,37.9,2018,1,8,8,2018-01-08,4.12,9.08,0.45,4.4,1.77,85,1.65,289.13,7.13,26,9.67095012533641
"Spain 2017",-4.8,37.9,2018,1,9,9,2018-01-09,4.31,8.38,-0.36,5.74,2.13,88.81,2.58,289.05,3.85,27,9.68766991194298
"Spain 2017",-4.8,37.9,2018,1,10,10,2018-01-10,9.01,13.39,5.11,2.82,3.16,90.31,7.4,322.3,7.13,28,9.70525800215646
"Spain 2017",-4.8,37.9,2018,1,11,11,2018-01-11,5.49,12.36,1.68,0.51,2.57,87.19,3.26,272.43,7.1,29,9.72369916919545
"Spain 2017",-4.8,37.9,2018,1,12,12,2018-01-12,5.18,12.22,-1.24,0,0.93,71.94,0.17,251.9,11.56,30,9.74297767682864
"Spain 2017",-4.8,37.9,2018,1,13,13,2018-01-13,5.77,10.45,2.72,3.83,1.93,83.69,3.11,305.04,4.13,31,9.76307732461761
"Spain 2017",-4.8,37.9,2018,1,14,14,2018-01-14,4.46,8.62,0.69,3.21,1.51,91.69,3.16,299.36,4.36,32,9.78398149330882
"Spain 2017",-4.8,37.9,2018,1,15,15,2018-01-15,3.9,11.78,-0.88,0.1,2.46,80.19,0.44,247.77,11.66,33,9.80567319014333
"Spain 2017",-4.8,37.9,2018,1,16,16,2018-01-16,6.51,15.07,0.1,0,1.55,79,2.77,260.52,11.91,34,9.82813509386347
"Spain 2017",-4.8,37.9,2018,1,17,17,2018-01-17,8.83,16.81,5.4,0,2.9,79.06,5.11,272,12.14,35,9.85134959920736
"Spain 2017",-4.8,37.9,2018,1,18,18,2018-01-18,7.94,15.37,2.42,0,1.96,73.69,3.15,276.56,10.01,36,9.87529886069552
"Spain 2017",-4.8,37.9,2018,1,19,19,2018-01-19,8.77,17.87,2.79,0,1.55,72.06,3.3,278.75,11.12,37,9.89996483552751
"Spain 2017",-4.8,37.9,2018,1,20,20,2018-01-20,8.44,17.63,3.26,0,1.79,73.5,2.82,264.16,11.73,38,9.92532932542179
"Spain 2017",-4.8,37.9,2018,1,21,21,2018-01-21,9.22,17.74,4.95,0,2.34,85.5,6.63,271.12,12.26,39,9.95137401724687
"Spain 2017",-4.8,37.9,2018,1,22,22,2018-01-22,9.45,17.69,5.7,0.08,2.02,85.88,6.96,271.84,12.53,40,9.97808052230787
"Spain 2017",-4.8,37.9,2018,1,23,23,2018-01-23,10.31,20.35,3.9,0.02,1.74,70.94,4.23,265.77,13.05,41,10.0054304141683
"Spain 2017",-4.8,37.9,2018,1,24,24,2018-01-24,10.46,18.43,5.5,0.02,1.3,75.62,5.89,284.65,12.56,42,10.0334052649028
"Spain 2017",-4.8,37.9,2018,1,25,25,2018-01-25,8.59,13.01,4.94,3.15,2.7,89.94,7.04,324.27,6.87,43,10.0619866796915
"Spain 2017",-4.8,37.9,2018,1,26,26,2018-01-26,5.26,11.36,1.45,0.34,3.77,78.12,1.35,263.95,11.61,44,10.0911563296843
"Spain 2017",-4.8,37.9,2018,1,27,27,2018-01-27,5.58,11.77,0.84,0,4,69.06,-0.34,261.46,11.88,45,10.1208959830734
"Spain 2017",-4.8,37.9,2018,1,28,28,2018-01-28,6.55,13.34,1.94,0.08,4.62,68.5,0.81,270.09,11.55,46,10.1511875343333
"Spain 2017",-4.8,37.9,2018,1,29,29,2018-01-29,9.57,17.26,5.3,0,4.38,75.31,4.73,284.4,10.9,47,10.1820130315943
"Spain 2017",-4.8,37.9,2018,1,30,30,2018-01-30,8.98,17.17,3.88,0,2.33,74.69,4.02,306.48,10.5,48,10.2133547021336
"Spain 2017",-4.8,37.9,2018,1,31,31,2018-01-31,8.83,15.98,3.64,0,1.84,71.25,3.19,310.57,8.74,49,10.2451949759762
"Spain 2017",-4.8,37.9,2018,2,1,32,2018-02-01,7.37,14.96,2.39,0.55,3.07,77.75,3.31,305.16,7.22,50,10.2775165076122
"Spain 2017",-4.8,37.9,2018,2,2,33,2018-02-02,4.55,10.82,0.28,0.16,3.85,69.25,-1.42,262.3,13,51,10.3103021958444
"Spain 2017",-4.8,37.9,2018,2,3,34,2018-02-03,4.28,12.26,-2.13,0.07,1.77,66.31,-2.64,243.66,14.75,52,10.3435352017906
"Spain 2017",-4.8,37.9,2018,2,4,35,2018-02-04,5.25,8.7,2.46,1.76,2.43,83,2.43,305.32,6.47,53,10.3771989650745
"Spain 2017",-4.8,37.9,2018,2,5,36,2018-02-05,3.04,7.13,-0.1,1.46,2.13,84.81,0.55,296.29,7.28,54,10.4112772182436
"Spain 2017",-4.8,37.9,2018,2,6,37,2018-02-06,2.86,9.51,-1.31,0.15,2.67,74.62,-1.9,306.81,8,55,10.4457539994624
"Spain 2017",-4.8,37.9,2018,2,7,38,2018-02-07,2.27,9.07,-3.22,0,3,64.88,-4.45,273.5,11.71,56,10.4806136635315
"Spain 2017",-4.8,37.9,2018,2,8,39,2018-02-08,2.86,11.07,-2.1,0,3.3,62.38,-4.49,247.69,14.58,57,10.5158408912901
"Spain 2017",-4.8,37.9,2018,2,9,40,2018-02-09,3.51,11.94,-2.92,0.01,1.53,71.25,-1.94,253.45,14.45,58,10.5514206974636
"Spain 2017",-4.8,37.9,2018,2,10,41,2018-02-10,5.9,13.3,0.93,0,2.65,71.69,0.15,259.12,15.61,59,10.5873384370187
"Spain 2017",-4.8,37.9,2018,2,11,42,2018-02-11,8.17,16.93,1.21,0.08,1.74,76.38,3.82,271.88,15.57,60,10.6235798100935
"Spain 2017",-4.8,37.9,2018,2,12,43,2018-02-12,7.92,14.92,2.14,0.69,2.71,76.12,3.54,300.36,7.31,61,10.6601308655704
"Spain 2017",-4.8,37.9,2018,2,13,44,2018-02-13,5.73,13.19,0.12,0,1.63,66.56,-1.04,245.43,16.38,62,10.6969780033608
"Spain 2017",-4.8,37.9,2018,2,14,45,2018-02-14,6.88,14.44,1.35,0,1.55,78.06,2.76,266.4,15.29,63,10.7341079754719
"Spain 2017",-4.8,37.9,2018,2,15,46,2018-02-15,8.96,16.72,2.99,0,1.68,85.25,6.69,276.83,15.7,64,10.7715078859252
"Spain 2017",-4.8,37.9,2018,2,16,47,2018-02-16,11.2,20.23,5.67,0,1.38,75.38,6.51,273.91,16.28,65,10.809165189596
"Spain 2017",-4.8,37.9,2018,2,17,48,2018-02-17,10.12,18.2,4.01,0,1.69,73.88,4.91,276.48,14.13,66,10.8470676900426
"Spain 2017",-4.8,37.9,2018,2,18,49,2018-02-18,9.84,17.58,4.39,0,2.44,66.75,3.3,298.52,12.71,67,10.8852035363919
"Spain 2017",-4.8,37.9,2018,2,19,50,2018-02-19,9.34,16.81,4.35,0,2.18,63.75,2.3,283.15,14.25,68,10.9235612193486
"Spain 2017",-4.8,37.9,2018,2,20,51,2018-02-20,11.03,19.13,4.58,0,3.02,66.62,4.23,276.45,17.07,69,10.9621295663902
"Spain 2017",-4.8,37.9,2018,2,21,52,2018-02-21,8.56,15.48,3.62,0,3.73,59.19,-0.06,263.22,16.58,70,11.0008977362109
"Spain 2017",-4.8,37.9,2018,2,22,53,2018-02-22,6.12,14.42,-0.56,0,2.52,53.38,-3.85,247.73,17.65,71,11.0398552124734
"Spain 2017",-4.8,37.9,2018,2,23,54,2018-02-23,5.32,14.72,-1.31,0,2.37,48.5,-6.13,244.7,17.88,72,11.0789917969265
"Spain 2017",-4.8,37.9,2018,2,24,55,2018-02-24,7.02,15.17,-0.31,0,1.18,63.44,-0.38,290.49,14.53,73,11.1182976019422
"Spain 2017",-4.8,37.9,2018,2,25,56,2018-02-25,9.11,15.81,3.92,0.37,0.78,71.12,3.31,307.62,12.69,74,11.157763042526
"Spain 2017",-4.8,37.9,2018,2,26,57,2018-02-26,10.51,19.44,1.61,1.72,1.58,69,3.9,299.48,15.88,75,11.1973788278478
"Spain 2017",-4.8,37.9,2018,2,27,58,2018-02-27,12.1,16.97,9.29,5.77,3.8,81.94,8.51,341.04,10.38,76,11.2371359523427
"Spain 2017",-4.8,37.9,2018,2,28,59,2018-02-28,11.62,13.69,9.99,20.03,6.01,93.38,10.59,337.09,4.56,77,11.2770256864234
"Spain 2017",-4.8,37.9,2018,3,1,60,2018-03-01,11.73,15.23,6.8,21.61,7.02,84.88,9.17,331.81,7.98,78,11.3170395668476
"Spain 2017",-4.8,37.9,2018,3,2,61,2018-03-02,11.7,16.84,6.41,27.64,5.52,91.88,10.35,339.32,4.11,79,11.3571693867773
"Spain 2017",-4.8,37.9,2018,3,3,62,2018-03-03,10.98,15.26,9.01,6.68,4.55,89,9.08,325.1,5.7,80,11.3974071855687
"Spain 2017",-4.8,37.9,2018,3,4,63,2018-03-04,11.1,15.43,9.09,20.4,3.95,85,8.36,333.52,13.61,81,11.4377452383231
"Spain 2017",-4.8,37.9,2018,3,5,64,2018-03-05,9.12,13.18,5.76,9.27,5.02,84.69,6.47,316.85,11.26,82,11.4781760452336
"Spain 2017",-4.8,37.9,2018,3,6,65,2018-03-06,8.4,12.94,4.73,4.84,3.21,89.25,6.57,323.19,8.82,83,11.5186923207529
"Spain 2017",-4.8,37.9,2018,3,7,66,2018-03-07,7.8,14.74,1.96,8.25,1.84,77.06,3.21,290.77,16.68,84,11.5592869826117
"Spain 2017",-4.8,37.9,2018,3,8,67,2018-03-08,13.52,17.55,9.08,8.08,4.2,90.44,11.87,350.51,7.81,85,11.5999531407106
"Spain 2017",-4.8,37.9,2018,3,9,68,2018-03-09,12.69,15.15,10.23,6.22,4.29,91.12,11.23,331.91,11.22,86,11.6406840859073
"Spain 2017",-4.8,37.9,2018,3,10,69,2018-03-10,13.08,16.57,9.38,15.33,5.41,86.31,10.63,335.98,11.21,87,11.6814732787211
"Spain 2017",-4.8,37.9,2018,3,11,70,2018-03-11,9.33,12.01,6.85,9.62,5.68,86.25,7.02,323.86,11.5,88,11.7223143379722
"Spain 2017",-4.8,37.9,2018,3,12,71,2018-03-12,10.23,16.34,5.96,0.59,3.33,79,6.18,307.43,15.47,89,11.7632010293719
"Spain 2017",-4.8,37.9,2018,3,13,72,2018-03-13,13.43,18.32,9.22,1.16,2.73,87.56,11.18,328.17,12.01,90,11.804127254081
"Spain 2017",-4.8,37.9,2018,3,14,73,2018-03-14,12.52,14.58,10.84,15.75,5.31,93,11.41,335.37,7.77,91,11.8450870372475
"Spain 2017",-4.8,37.9,2018,3,15,74,2018-03-15,10.3,13.96,5.33,5.19,3.52,79.81,6.55,326.16,12.95,92,11.8860745165384
"Spain 2017",-4.8,37.9,2018,3,16,75,2018-03-16,7.72,12.54,3.92,3.4,2.47,82.06,4.48,291.5,17.07,93,11.9270839306747
"Spain 2017",-4.8,37.9,2018,3,17,76,2018-03-17,7.7,11.47,2.82,20.98,4.38,93.12,6.69,316.26,5.24,94,11.9681096079815
"Spain 2017",-4.8,37.9,2018,3,18,77,2018-03-18,8.74,13.98,5.53,1.97,2.85,79,4.81,325.37,12.49,95,12.0091459549597
"Spain 2017",-4.8,37.9,2018,3,19,78,2018-03-19,8.82,14.98,3.76,6.51,4.12,86.56,6.51,314.55,7.87,96,12.0501874448908
"Spain 2017",-4.8,37.9,2018,3,20,79,2018-03-20,5.24,9.99,0.99,0.06,3.84,74.56,0.49,265.85,17.41,97,12.0912286064785
"Spain 2017",-4.8,37.9,2018,3,21,80,2018-03-21,5.65,13.61,-1.79,0.02,3.98,64.25,-1.52,238.39,23.31,98,12.1322640125368
"Spain 2017",-4.8,37.9,2018,3,22,81,2018-03-22,6.12,14.55,-1.56,0,2.62,64.38,-1.38,241.84,21.01,99,12.1732882687291
"Spain 2017",-4.8,37.9,2018,3,23,82,2018-03-23,7.94,13.23,1.28,3.3,3.45,90.88,6.65,307.58,11.07,100,12.2142960023644
"Spain 2017",-4.8,37.9,2018,3,24,83,2018-03-24,8.49,13.14,3.53,4.41,5.93,73.94,3.59,308.13,19.13,101,12.2552818512564
"Spain 2017",-4.8,37.9,2018,3,25,84,2018-03-25,7.73,12.9,4.79,5.07,2.77,82.56,4.69,314.05,11.51,102,12.2962404526505
"Spain 2017",-4.8,37.9,2018,3,26,85,2018-03-26,9.8,18.05,2.12,0,2.09,70,3.52,270.3,23.58,103,12.3371664322235
"Spain 2017",-4.8,37.9,2018,3,27,86,2018-03-27,12.75,21.65,4.18,0,1.66,71.81,6.83,285.77,21.04,104,12.3780543931614
"Spain 2017",-4.8,37.9,2018,3,28,87,2018-03-28,14.12,22.9,6.15,0,2.02,71.56,7.72,286.25,24.12,105,12.4188989053216
"Spain 2017",-4.8,37.9,2018,3,29,88,2018-03-29,11.45,17.94,5.87,0,2.53,74.25,6.2,301.27,18.46,106,12.459694494482
"Spain 2017",-4.8,37.9,2018,3,30,89,2018-03-30,8.98,14.08,4.65,2.48,4.32,75.19,4.1,314.03,14.25,107,12.5004356316867
"Spain 2017",-4.8,37.9,2018,3,31,90,2018-03-31,10,16.14,4.7,0.36,2.73,70,4.01,287.73,22.31,108,12.5411167226906
"Spain 2017",-4.8,37.9,2018,4,1,91,2018-04-01,12.13,19.69,4.23,0,1.8,64.06,4.69,292.09,21.98,109,12.5817320975128
"Spain 2017",-4.8,37.9,2018,4,2,92,2018-04-02,12.92,19.41,8.11,0.01,2.55,70.81,7.08,305.96,21.05,110,12.622276000103
"Spain 2017",-4.8,37.9,2018,4,3,93,2018-04-03,13.39,18.98,8.74,0.22,3.65,78.81,9.3,329.1,16.18,111,12.6627425781316
"Spain 2017",-4.8,37.9,2018,4,4,94,2018-04-04,11.8,18.09,7.08,0.78,2.56,77.94,7.55,307.52,20.79,112,12.7031258729099
"Spain 2017",-4.8,37.9,2018,4,5,95,2018-04-05,14.19,22.39,5.4,0,1.8,68.38,7.37,299.04,22.51,113,12.7434198094508
"Spain 2017",-4.8,37.9,2018,4,6,96,2018-04-06,14.67,21.33,9.62,0.55,2.4,68.94,8.64,336.29,16.37,114,12.783618186681
"Spain 2017",-4.8,37.9,2018,4,7,97,2018-04-07,10.46,15.32,7.15,7.32,2.75,81.69,7.01,330.62,12.53,115,12.8237146678142
"Spain 2017",-4.8,37.9,2018,4,8,98,2018-04-08,10.88,16.53,6.41,3.25,3.8,78.12,6.66,335.7,15.6,116,12.8637027709003
"Spain 2017",-4.8,37.9,2018,4,9,99,2018-04-09,8.31,13.66,4.41,0.42,3.42,74.69,3.4,307.52,19.34,117,12.9035758595615
"Spain 2017",-4.8,37.9,2018,4,10,100,2018-04-10,7.82,12.19,3.82,17.52,4.92,90.75,6.41,323.6,6.06,118,12.9433271339324
"Spain 2017",-4.8,37.9,2018,4,11,101,2018-04-11,9.23,15.27,5.34,1.57,4.46,73.94,4.07,320.03,18.99,119,12.9829496218188
"Spain 2017",-4.8,37.9,2018,4,12,102,2018-04-12,8.46,12.52,5.4,12.04,3.38,90.75,7.01,327.06,7.78,120,13.022436170093
"Spain 2017",-4.8,37.9,2018,4,13,103,2018-04-13,9.51,14.44,5.25,4.16,1.76,77.62,5.37,312.16,14.38,121,13.0617794363448
"Spain 2017",-4.8,37.9,2018,4,14,104,2018-04-14,11.83,19.26,3.79,0,2,73.94,6.65,292.84,24.79,122,13.1009718808074
"Spain 2017",-4.8,37.9,2018,4,15,105,2018-04-15,12.84,19.19,6.4,1.46,2.81,81.5,9.47,345.79,17.18,123,13.1400057585808
"Spain 2017",-4.8,37.9,2018,4,16,106,2018-04-16,11.91,18.4,6.35,3.24,2.3,72.31,6.27,307.84,23.76,124,13.1788731121764
"Spain 2017",-4.8,37.9,2018,4,17,107,2018-04-17,15.07,23.76,5.25,0,1.55,62.5,6.61,297.48,26.9,125,13.2175657644052
"Spain 2017",-4.8,37.9,2018,4,18,108,2018-04-18,17.8,26.08,10.81,0,1.16,60.38,9.13,306.21,26.96,126,13.2560753116385
"Spain 2017",-4.8,37.9,2018,4,19,109,2018-04-19,16.76,25.04,8.83,0,1.71,65.56,8.99,301.65,27.17,127,13.2943931174676
"Spain 2017",-4.8,37.9,2018,4,20,110,2018-04-20,16.52,24.2,9.42,0.08,2.45,69.75,10.17,318.65,24.5,128,13.3325103067913
"Spain 2017",-4.8,37.9,2018,4,21,111,2018-04-21,16.23,23.23,10.66,0.94,3.09,74.38,11.31,357.05,12.79,129,13.3704177603631
"Spain 2017",-4.8,37.9,2018,4,22,112,2018-04-22,17.35,24.55,10.35,0.12,1.6,66.94,10.45,351.55,21.58,130,13.4081061098297
"Spain 2017",-4.8,37.9,2018,4,23,113,2018-04-23,19.65,27.45,11.68,1.4,2.65,65.88,12.48,368.27,14.99,131,13.4455657332943
"Spain 2017",-4.8,37.9,2018,4,24,114,2018-04-24,19.18,27.19,12.79,0.02,2.3,62.12,10.74,341.23,23.51,132,13.4827867514402
"Spain 2017",-4.8,37.9,2018,4,25,115,2018-04-25,19.82,26.31,13.06,0.29,1.77,63.44,11.5,349.97,17.48,133,13.5197590242503
"Spain 2017",-4.8,37.9,2018,4,26,116,2018-04-26,19.25,26.48,12.32,0.72,1.7,66.44,11.61,349.65,23.48,134,13.5564721483605
"Spain 2017",-4.8,37.9,2018,4,27,117,2018-04-27,17.66,24.43,12.29,0,2.27,66.94,9.96,342.97,24.23,135,13.5929154550844
"Spain 2017",-4.8,37.9,2018,4,28,118,2018-04-28,13.75,19.73,8.72,0.41,3.2,66.12,6.19,312.3,24.33,136,13.6290780091499
"Spain 2017",-4.8,37.9,2018,4,29,119,2018-04-29,10.97,16.13,7.06,1.01,4.05,71.19,5.26,318.13,22.2,137,13.664948608186
"Spain 2017",-4.8,37.9,2018,4,30,120,2018-04-30,9.5,14.59,4.26,0.43,1.79,69.69,3.62,303.5,22.61,138,13.7005157830018
"Spain 2017",-4.8,37.9,2018,5,1,121,2018-05-01,9.84,14.85,3.71,4.3,1.3,68.31,3.8,296.3,16.75,139,13.7357677986971
"Spain 2017",-4.8,37.9,2018,5,2,122,2018-05-02,11.84,18.51,4.72,0,1.7,63.94,4.23,295.8,25.43,140,13.7706926566458
"Spain 2017",-4.8,37.9,2018,5,3,123,2018-05-03,14.33,21.87,5.82,0.16,2.05,68.88,7.83,314.95,26.5,141,13.805278097393
