"REF_DATE","GEO","DGUID","Traveller characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3434786","","","","0"
"1992-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2656638","","","","0"
"1992-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2051275","","","","0"
"1992-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2092688","","","","0"
"1993-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","1781569","","","","0"
"1993-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","1722853","","","","0"
"1993-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","1899985","","","","0"
"1993-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2292506","","","","0"
"1993-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3151381","","","","0"
"1993-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3882762","","","","0"
"1993-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5522246","","","","0"
"1993-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5304015","","","","0"
"1993-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3569714","","","","0"
"1993-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2716899","","","","0"
"1993-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2054485","","","","0"
"1993-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2202046","","","","0"
"1994-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","1642424","","","","0"
"1994-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","1755597","","","","0"
"1994-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2076269","","","","0"
"1994-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2354311","","","","0"
"1994-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3255477","","","","0"
"1994-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4200278","","","","0"
"1994-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5938381","","","","0"
"1994-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5550503","","","","0"
"1994-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3964188","","","","0"
"1994-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3035883","","","","0"
"1994-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2382800","","","","0"
"1994-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2494672","","","","0"
"1995-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2034010","","","","0"
"1995-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2069193","","","","0"
"1995-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2344959","","","","0"
"1995-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2749245","","","","0"
"1995-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3544194","","","","0"
"1995-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4519384","","","","0"
"1995-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6101331","","","","0"
"1995-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5895101","","","","0"
"1995-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4230453","","","","0"
"1995-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3159901","","","","0"
"1995-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2442519","","","","0"
"1995-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2566622","","","","0"
"1996-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2073072","","","","0"
"1996-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2292839","","","","0"
"1996-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2653757","","","","0"
"1996-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2843038","","","","0"
"1996-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3791533","","","","0"
"1996-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4809994","","","","0"
"1996-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6067649","","","","0"
"1996-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6241234","","","","0"
"1996-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3979988","","","","0"
"1996-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3235881","","","","0"
"1996-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2557726","","","","0"
"1996-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2709747","","","","0"
"1997-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2238845","","","","0"
"1997-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2440987","","","","0"
"1997-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2880830","","","","0"
"1997-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2928669","","","","0"
"1997-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3980642","","","","0"
"1997-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4783026","","","","0"
"1997-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6271199","","","","0"
"1997-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6448931","","","","0"
"1997-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4084412","","","","0"
"1997-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3410418","","","","0"
"1997-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2746984","","","","0"
"1997-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2861225","","","","0"
"1998-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2497602","","","","0"
"1998-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2650729","","","","0"
"1998-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2776877","","","","0"
"1998-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3114238","","","","0"
"1998-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4103534","","","","0"
"1998-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4981655","","","","0"
"1998-07","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6523395","","","","0"
"1998-08","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","6669370","","","","0"
"1998-09","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4629108","","","","0"
"1998-10","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3823445","","","","0"
"1998-11","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3087191","","","","0"
"1998-12","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3206585","","","","0"
"1999-01","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2390240","","","","0"
"1999-02","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","2769136","","","","0"
"1999-03","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3009928","","","","0"
"1999-04","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","3405892","","","","0"
"1999-05","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","4272012","","","","0"
"1999-06","Canada","2016A000011124","Total non-resident travellers","Persons","249","units","0","v125184","1.2","5085442","","","","0"
