"Plot","Entry","Name","Rep","Expt","PlantingDate","DTE","DTF","DTS","DTM","Tb","Pc"
1509,223,"PI 368647 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,127,148,167,-14.0435317907635,7.37293765595748
1510,302,"PI 472561 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,92,107,140,-15.2510593524427,6.55746106682939
1511,88,"ILL 5151 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,103,117,152,-30.0686958751906,7.28200227270598
1512,26,"CN 105604 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,93,107,144,-12.4266270379903,6.56580147287557
1513,156,"PI 250158 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",11,86,106,138,-11.149789569627,6.12643421126495
1514,279,"PI 432147 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",11,127,144,159,-7.61633171619248,7.58474513447285
1515,155,"PI 250156 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,115,128,145,-20.7507617226734,7.52880248201448
1516,228,"PI 374118 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,104,120,152,-25.8295856068913,7.38184380986673
1517,306,"PI 472615 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,102,117,152,-15.555221089922,7.04703160104835
1518,32,"CN 105789 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,92,115,137,-13.8141910789161,6.55127975015435
1519,198,"PI 302398 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,101,117,140,-13.9377650453395,7.05235552921264
1520,173,"PI 298121 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",11,115,134,159,-5.42409598365409,6.7643377573235
1521,195,"PI 299366 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,140,159,-40.0875724257861,6.98385423751707
1522,171,"PI 297787 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,122,140,166,-10.9363731241135,7.62670143784188
1523,277,"PI 432124 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,140,162,-10.3634066480881,7.80130686205557
1524,134,"PI 178939 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,140,152,166,-9.71118545701803,7.29306468400891
1525,24,"CDC Sedley AGL",2,"Marchouch, Morocco 2017","2017-12-21",18,117,140,159,-9.4369316770798,6.35598633833425
1526,218,"PI 339292 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,146,162,-7.56198180128266,7.68778681222859
1527,182,"PI 299116 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,162,-12.400271599411,7.33063420648857
1528,290,"PI 458503 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,134,159,-15.8163215860077,7.47557766380385
1529,307,"PI 472629 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,140,164,-6.22051887197546,7.49258515501907
1530,42,"Crimson AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,115,123,160,-7.34140539171156,5.74420209547907
1531,43,"DPL 62 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,86,106,138,-8.16253143607195,6.09486319466887
1532,241,"PI 426807 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,106,124,148,-22.2018113680622,7.53215861991657
1533,95,"ILL 5945 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,92,106,138,-12.6750630915448,6.48533214023532
1534,287,"PI 432271 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,140,150,167,-6.3922395185369,6.93005765825963
1535,244,"PI 431630 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,138,152,162,-15.5039191652896,8.00329459210325
1536,321,"W6 27760 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,106,123,152,-9.49948724629715,6.33440874349623
1537,200,"PI 311107 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,134,162,-27.1988211584785,7.25978003229551
1538,249,"PI 431663 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,127,140,162,-11.4566863768772,7.64988964790636
1539,68,"ILL 2580 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,99,111,140,-16.9152017210395,7.29911701966975
1540,323,"W6 27766 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,92,107,146,-13.1874210991008,5.48034082605016
1541,98,"ILL 6182 AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,99,117,153,-24.9962452755276,7.11292058916829
1542,97,"ILL 618 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,140,152,-7.77345725001566,7.49517500299501
1543,190,"PI 299237 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,159,-10.0908450957415,7.06825055254449
1544,47,"IG 1706 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,142,159,-10.490228376095,7.91549996714504
1545,314,"PI 533688 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,139,162,-21.7875737109809,7.30888654876804
1546,116,"ILL 8174 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,134,162,-4.96400171433757,6.926636491788
1547,238,"PI 426778 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,146,162,-11.551601385566,7.48337958076793
1548,40,"CN 108369 AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,117,146,166,-10.001685444709,6.47573072977434
1549,288,"PI 432286 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,117,140,155,-20.4185448613473,7.1235591237733
1550,71,"ILL 313 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,117,134,159,-19.9801425934573,7.63363128130136
1551,247,"PI 431643 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,120,138,166,-9.1693792960538,7.64182535989593
1552,61,"ILL 1553 AGL",2,"Marchouch, Morocco 2017","2017-12-21",11,115,130,152,-6.82729862129018,7.42572854609867
1553,196,"PI 299375 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,117,131,162,-20.5222704002237,7.48968448583495
1554,12,"CDC Maxim AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,NA,136,155,-12.9466499167488,6.82511185569899
1555,227,"PI 374117 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,117,130,154,-17.337450706484,7.61192855089112
1556,318,"PI 643452 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,97,117,140,-21.8875746493826,6.88193682909688
1557,18,"CDC Rosebud AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,117,136,152,-3.47331921919418,5.95447528582511
1558,72,"ILL 3347 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,92,104,140,-12.5225738034896,6.5351839321064
1559,23,"CDC SB-1 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,166,-6.82114083893439,7.43072193193021
1560,210,"PI 320953 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,144,159,166,-12.4053586468572,7.00137943840413
1561,141,"PI 182217 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,122,141,166,-10.1258986651878,7.48252225968215
1562,93,"ILL 5883 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,106,120,145,-25.4419758915983,7.41999910982209
1563,140,"PI 181886 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,110,127,152,-32.1951301930486,7.29410408665663
1564,52,"ILL 10657 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,92,106,146,-10.3611550973976,6.3440696413344
1565,5,"CDC Cherie AGL",2,"Marchouch, Morocco 2017","2017-12-21",20,117,134,166,-11.476474928755,6.68563647142462
1566,145,"PI 193550 AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,86,105,138,-7.93690955584366,6.22758426906511
1567,215,"PI 339283 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,134,159,-30.6846214724985,7.43652103872357
1568,258,"PI 431739 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,117,140,162,-8.9778166250057,7.23110582862074
1569,54,"ILL 11547 AGL",2,"Marchouch, Morocco 2017","2017-12-21",16,82,117,140,-6.64901253509055,5.67727868406249
1570,230,"PI 374121 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,117,130,154,-13.9092517759068,7.19022067609601
1571,92,"ILL 5722 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,106,117,152,-2.37866633803145,6.86083682926407
1572,178,"PI 298645 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,123,140,159,-14.2669262074577,7.0569702448626
1573,29,"CN 105732 AGL",2,"Marchouch, Morocco 2017","2017-12-21",17,122,134,159,-4.32929310081368,6.68364565088133
1574,86,"ILL 4956 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,130,146,167,-8.79526776106522,7.23310732497506
1575,133,"PI 177430 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,122,134,159,-20.1670930203622,7.36994213291617
1576,37,"CN 105865 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,140,159,-20.5522191223924,7.34527951859629
1577,214,"PI 339266 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,136,159,-6.01882724004009,7.66635513545905
1578,137,"PI 179324 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,134,159,-21.2231674077715,7.63307113040914
1579,209,"PI 320952 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,146,164,-10.3674733460497,6.07850922200686
1580,73,"ILL 358 AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,106,123,152,-19.6006022833707,7.40818389249791
1581,1,"CDC Asterix AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,140,166,-14.0934729878116,7.23141688545334
1582,281,"PI 432188 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,120,140,162,-8.29621704257908,7.39642408137966
1583,128,"Laird AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,120,134,162,-5.90715100490383,5.73912167319744
1584,164,"PI 290716 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,134,154,-13.2184894097556,7.30787219932453
1585,257,"PI 431731 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,117,140,159,-12.4327160075865,7.38982563606301
1586,294,"PI 472136 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,92,104,138,-6.19345538916526,6.00267977990252
1587,90,"ILL 5480 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,130,146,167,-9.07612997089035,7.00698966155805
1588,99,"ILL 6211 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,87,112,140,-5.35625698978038,4.3681309679615
1589,217,"PI 339289 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,146,162,-8.69666838255523,7.84623050628118
1590,113,"ILL 8009 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,85,104,137,-6.621949447771,6.24920578721497
1591,252,"PI 431705 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,159,-10.628218655278,7.49857075218461
1592,3,"3156-11 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,140,166,-12.276831132878,6.09626088356545
1593,77,"ILL 4605 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,86,104,140,-4.19502111252264,4.29229177601115
1594,91,"ILL 5639 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,115,130,152,-13.3382774656104,7.20038594138531
1595,271,"PI 432002 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,134,146,160,-16.4129417371978,7.78910773421799
1596,168,"PI 297767 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,123,146,166,-20.8047042074665,7.25336744573046
1597,175,"PI 298357 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,152,162,-5.52831812861023,7.36364180380747
1598,28,"CN 105715 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,115,127,152,-8.32581933791045,7.69998649592684
1599,308,"PI 477921 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,162,-0.403379595096609,6.73702174162891
1600,15,"CDC Redcoat AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,123,140,163,-20.2213149481222,6.6954158821368
1601,267,"PI 431923 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,122,146,166,-17.0440822522663,7.57849583047071
1602,270,"PI 432001 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,122,140,166,-13.2662011483025,7.61216235259444
1603,139,"PI 181771 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,127,140,166,-12.2925555051516,7.16385149581919
1604,110,"ILL 7978 AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,92,106,140,-13.1634237269235,6.23713224816521
1605,192,"PI 299312 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,122,140,162,-14.5292079609728,6.9176145587838
1606,25,"CDC Vantage AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,NA,134,159,-5.81725006000319,6.33679164590924
1607,216,"PI 339285 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,134,159,-24.5973707296511,7.56656106092883
1608,212,"PI 329157 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,136,159,-9.89481979851786,7.51447831858197
1609,261,"PI 431809 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,118,134,159,-10.493195145912,7.65918653733676
1610,246,"PI 431636 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,118,134,159,-11.2385805655937,7.65415161959569
1611,236,"PI 420929 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,103,123,149,-34.1793981703702,7.06730366773883
1612,311,"PI 508090 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,140,159,-4.96503845551764,7.2656416786424
1613,6,"CDC Glamis AGL",2,"Marchouch, Morocco 2017","2017-12-21",18,120,134,166,-11.3351518539469,6.39940017596564
1614,153,"PI 238758 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,122,140,159,-2.96650957035658,6.6651194749967
1615,165,"PI 297285 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,122,140,159,-13.2871318927922,6.86495178948114
1616,296,"PI 472213 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,120,134,152,-8.57884717023178,7.72406521873093
1617,204,"PI 320937 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,122,136,162,-5.33438901265128,5.77866993052575
1618,187,"PI 299164 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,117,134,159,-17.3030392639808,7.37532591845564
1619,162,"PI 289073 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,140,166,-13.1026787240872,7.12194357559268
1620,280,"PI 432184 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,144,159,-9.2085382101746,7.8049967949602
1621,222,"PI 358602 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,134,152,166,-10.0593631956139,7.23772946677093
1622,8,"CDC Imax AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,122,135,166,-20.5625080907947,7.36306446733276
1623,207,"PI 320945 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,115,134,159,-26.8919041688196,7.53143390989729
1624,158,"PI 273664 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,129,146,159,-17.2381886188536,7.74085926084374
1625,147,"PI 518731 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,127,142,166,-8.77640393863262,7.24383037232518
1626,7,"CDC Gold AGL",2,"Marchouch, Morocco 2017","2017-12-21",16,125,145,166,-9.15172219060985,6.95584724588556
1627,16,"CDC Redwing AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,118,140,158,-19.944287778014,6.95010229884665
1628,264,"PI 431873 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,134,146,159,-14.6358123932167,7.89509187166297
1629,94,"ILL 5888 AGL",2,"Marchouch, Morocco 2017","2017-12-21",12,77,87,123,3.00847979380025,-2.44236176096428
1630,193,"PI 299345 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,117,134,159,-25.5503352568947,7.06416695133303
1631,79,"ILL 4665 AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,115,134,159,-13.7283477770575,7.07731092544434
1632,96,"ILL 6002 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,84,99,146,-4.16762243409203,4.22160924084554
1633,50,"IG 4781 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,125,144,167,-12.1140071641715,7.14440395587607
1634,89,"ILL 5209 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,104,115,146,-31.1554920950006,7.27956869088641
1635,189,"PI 299177 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,120,146,159,-20.8043775097186,7.6397209046287
1636,100,"ILL 624 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,127,141,166,-11.4617794260696,7.25943280736811
1637,226,"PI 374116 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,123,140,166,-10.6207231204533,7.02945092481121
1638,20,"CDC Rouleau AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,117,144,166,-14.6510795468503,6.86148763958279
1639,62,"ILL 1762 AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,123,146,159,-19.3683813803347,7.629765644081
1640,269,"PI 432000 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,132,146,166,-13.2626830181488,7.98767512351327
1641,272,"PI 432005 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,104,120,154,-16.9330095452065,7.37840293265021
1642,251,"PI 431684 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,130,146,166,-11.7541944020896,7.80717119456951
1643,10,"CDC KR-1 AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,118,133,166,-3.57569177759067,5.44380349156628
1644,229,"PI 374120 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,120,146,166,-23.8415499621329,6.73201526679808
1645,157,"PI 251248 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,83,99,137,-2.77390067051031,5.8315352586745
1646,85,"ILL 4875 AGL",2,"Marchouch, Morocco 2017","2017-12-21",13,137,146,166,-9.71251157805837,7.14916296151711
1647,67,"ILL 2507 AGL",2,"Marchouch, Morocco 2017","2017-12-21",15,92,111,138,-12.1083355604469,6.3148540982489
1648,66,"PI 431893 LSP AGL",2,"Marchouch, Morocco 2017","2017-12-21",14,123,140,166,-2.35267487191676,6.62471822416362
1649,255,"PI 431717 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",14,123,140,166,-11.2162515189512,7.67187384842283
1650,281,"PI 432188 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,117,140,159,-8.29621704257908,7.39642408137966
1651,102,"ILL 6853 AGL",3,"Marchouch, Morocco 2017","2017-12-21",14,106,123,152,-34.0460614516007,7.05275836920417
1652,83,"ILL 4783 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,139,148,166,-12.2882360372429,7.20909721254425
1653,204,"PI 320937 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",11,122,136,166,-5.33438901265128,5.77866993052575
1654,186,"PI 299163 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,122,136,160,-20.3379152662545,7.35239224370222
1655,271,"PI 432002 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,127,148,162,-16.4129417371978,7.78910773421799
1656,319,"Shasta AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,122,146,163,-2.54206760079498,6.20939793067915
1657,82,"ILL 4782 AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,97,117,137,-12.414116990836,6.9070051482057
1658,48,"IG 1959 AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,118,134,159,-10.6517960864886,7.49622397758883
1659,3,"3156-11 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,127,141,166,-12.276831132878,6.09626088356545
1660,163,"PI 289079 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,130,146,166,-15.4597557952486,7.13872165959182
1661,270,"PI 432001 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,140,160,-13.2662011483025,7.61216235259444
1662,197,"PI 300250 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",14,111,124,146,-23.8600879173516,7.36887959861537
1663,280,"PI 432184 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,123,140,163,-9.2085382101746,7.8049967949602
1664,89,"ILL 5209 AGL",3,"Marchouch, Morocco 2017","2017-12-21",14,102,117,146,-31.1554920950006,7.27956869088641
1665,170,"PI 297783 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,90,106,138,-9.77568161444791,6.51921339364462
1666,286,"PI 432245 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,111,130,152,-9.75774856975167,7.39935108533976
1667,144,"PI 193548 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,90,111,137,-12.0877148105509,6.55452856177187
1668,310,"PI 490289 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,118,137,159,-14.9495118289543,7.59595313805167
1669,145,"PI 193550 AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,84,104,138,-7.93690955584366,6.22758426906511
1670,64,"ILL 213 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,111,127,147,-17.4470844273803,7.72274558587642
1671,246,"PI 431636 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,118,134,159,-11.2385805655937,7.65415161959569
1672,94,"ILL 5888 AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,78,84,123,3.00847979380025,-2.44236176096428
1673,205,"CN 105866 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,136,166,-18.2940652830869,7.26483539517712
1674,236,"PI 420929 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,104,120,146,-34.1793981703702,7.06730366773883
1675,248,"PI 431662 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",12,120,140,159,-11.2822861382696,7.43859534284218
1676,283,"PI 432201 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",9,123,138,159,-7.44013365737628,7.27715728924277
1677,143,"PI 193547 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,131,159,-18.3740198672885,6.98385387510215
1678,95,"ILL 5945 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,92,106,138,-12.6750630915448,6.48533214023532
1679,224,"PI 368651 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,129,152,166,-11.4680368713422,7.2967882874044
1680,189,"PI 299177 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,140,166,-20.8043775097186,7.6397209046287
1681,259,"PI 431753 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,140,162,-9.33113432217325,7.57854181684258
1682,58,"ILL 11557 AGL",3,"Marchouch, Morocco 2017","2017-12-21",11,86,104,138,-4.3395669579578,5.49025268713665
1683,311,"PI 508090 AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,120,140,162,-4.96503845551764,7.2656416786424
1684,244,"PI 431630 LSP AGL",3,"Marchouch, Morocco 2017","2017-12-21",13,138,152,162,-15.5039191652896,8.00329459210325
