"REF_DATE","GEO","DGUID","Trade","Basis","Seasonal adjustment","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","214.1","","","","1"
"2012-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","279.8","","","","1"
"2012-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","133.6","","","","1"
"2012-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","247.0","","","","1"
"2012-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","185.1","","","","1"
"2012-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","255.1","","","","1"
"2012-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","217.8","","","","1"
"2012-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","191.5","","","","1"
"2012-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","224.6","","","","1"
"2012-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","184.7","","","","1"
"2012-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","243.1","","","","1"
"2013-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","163.7","","","","1"
"2013-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","235.2","","","","1"
"2013-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","175.9","","","","1"
"2013-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","181.6","","","","1"
"2013-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","143.3","","","","1"
"2013-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","231.9","","","","1"
"2013-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","116.1","","","","1"
"2013-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","211.7","","","","1"
"2013-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","150.2","","","","1"
"2013-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","207.3","","","","1"
"2013-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","182.5","","","","1"
"2013-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","202.1","","","","1"
"2014-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","141.1","","","","1"
"2014-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","107.6","","","","1"
"2014-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","276.6","","","","1"
"2014-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","207.3","","","","1"
"2014-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","281.6","","","","1"
"2014-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","223.7","","","","1"
"2014-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","211.4","","","","1"
"2014-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","89.0","","","","1"
"2014-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","264.7","","","","1"
"2014-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","111.3","","","","1"
"2014-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","213.9","","","","1"
"2014-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","214.1","","","","1"
"2015-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","217.1","","","","1"
"2015-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","126.9","","","","1"
"2015-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","194.2","","","","1"
"2015-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","248.2","","","","1"
"2015-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","185.4","","","","1"
"2015-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","101.2","","","","1"
"2015-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","38.8","","","","1"
"2015-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","155.0","","","","1"
"2015-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","145.3","","","","1"
"2015-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","182.1","","","","1"
"2015-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","165.6","","","","1"
"2015-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","175.8","","","","1"
"2016-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","86.0","","","","1"
"2016-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","85.9","","","","1"
"2016-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","126.1","","","","1"
"2016-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","125.4","","","","1"
"2016-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","145.2","","","","1"
"2016-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","96.6","","","","1"
"2016-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","72.1","","","","1"
"2016-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","169.9","","","","1"
"2016-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","177.7","","","","1"
"2016-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","152.0","","","","1"
"2016-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","230.3","","","","1"
"2016-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","117.6","","","","1"
"2017-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","127.1","","","","1"
"2017-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","136.6","","","","1"
"2017-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","247.8","","","","1"
"2017-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","193.4","","","","1"
"2017-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","102.7","","","","1"
"2017-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","165.6","","","","1"
"2017-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","171.9","","","","1"
"2017-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","119.8","","","","1"
"2017-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","161.6","","","","1"
"2017-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","195.0","","","","1"
"2017-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","224.5","","","","1"
"2017-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","193.9","","","","1"
"2018-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","261.9","","","","1"
"2018-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","212.0","","","","1"
"2018-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","236.8","","","","1"
"2018-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","200.9","","","","1"
"2018-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","130.0","","","","1"
"2018-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","180.7","","","","1"
"2018-07","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","226.5","","","","1"
"2018-08","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","125.3","","","","1"
"2018-09","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","252.1","","","","1"
"2018-10","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","268.1","","","","1"
"2018-11","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","130.6","","","","1"
"2018-12","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","228.7","","","","1"
"2019-01","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","115.8","","","","1"
"2019-02","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","113.5","","","","1"
"2019-03","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","156.6","","","","1"
"2019-04","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","228.7","","","","1"
"2019-05","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","244.2","","","","1"
"2019-06","Canada","2021A000011124","Export","Balance of payments","Unadjusted","Norway","Dollars","81","millions","6","v87008943","1.2.2.1.18","189.7","","","","1"
