Entry,Name,Expt,DTF,DTM
274,PI 432033 LSP AGL,Ba16,87.66666667,114.6666667
274,PI 432033 LSP AGL,Ba17,84.33333333,106
274,PI 432033 LSP AGL,Ne16,110,143.5
274,PI 432033 LSP AGL,Ne17,124,154
274,PI 432033 LSP AGL,Sp16,123.3333333,148.6666667
274,PI 432033 LSP AGL,Sp17,128,151.6666667
274,PI 432033 LSP AGL,Mo16,128.6666667,156.6666667
274,PI 432033 LSP AGL,Mo17,125.6666667,159
274,PI 432033 LSP AGL,It16,144,182.3333333
274,PI 432033 LSP AGL,It17,145,177.6666667
275,PI 432085 LSP AGL,Ro16,43.5,93.66666667
275,PI 432085 LSP AGL,Ro17,42.66666667,79
275,PI 432085 LSP AGL,Su16,44.66666667,94.33333333
275,PI 432085 LSP AGL,Su17,46,85.66666667
275,PI 432085 LSP AGL,Su18,42,85.66666667
275,PI 432085 LSP AGL,Us18,52.66666667,92.5
275,PI 432085 LSP AGL,In16,86,NA
275,PI 432085 LSP AGL,In17,76,NA
275,PI 432085 LSP AGL,Ba16,91,NA
275,PI 432085 LSP AGL,Ba17,87.33333333,NA
275,PI 432085 LSP AGL,Ne16,118,144.5
275,PI 432085 LSP AGL,Ne17,120.6666667,150.6666667
275,PI 432085 LSP AGL,Sp16,113.3333333,145.3333333
275,PI 432085 LSP AGL,Sp17,120.6666667,145.6666667
275,PI 432085 LSP AGL,Mo16,110.6666667,155.6666667
275,PI 432085 LSP AGL,Mo17,115,158.6666667
275,PI 432085 LSP AGL,It16,134.6666667,174.6666667
275,PI 432085 LSP AGL,It17,141,169.6666667
276,PI 432106 LSP AGL,Ro16,46.33333333,96.66666667
276,PI 432106 LSP AGL,Ro17,44.66666667,81
276,PI 432106 LSP AGL,Su16,49,96.66666667
276,PI 432106 LSP AGL,Su17,48.66666667,90
276,PI 432106 LSP AGL,Su18,43,88
276,PI 432106 LSP AGL,Us18,54.5,96
276,PI 432106 LSP AGL,In16,85,NA
276,PI 432106 LSP AGL,In17,71,NA
276,PI 432106 LSP AGL,Ba16,83,NA
276,PI 432106 LSP AGL,Ba17,86.66666667,NA
276,PI 432106 LSP AGL,Ne16,116.3333333,148
276,PI 432106 LSP AGL,Ne17,123.3333333,152.3333333
276,PI 432106 LSP AGL,Sp16,115,147
276,PI 432106 LSP AGL,Sp17,124.6666667,151.6666667
276,PI 432106 LSP AGL,Mo16,128,162.3333333
276,PI 432106 LSP AGL,Mo17,119,159
276,PI 432106 LSP AGL,It16,144,184
276,PI 432106 LSP AGL,It17,140.3333333,169.5
277,PI 432124 LSP AGL,Ro16,44.33333333,92
277,PI 432124 LSP AGL,Ro17,42,75.66666667
277,PI 432124 LSP AGL,Su16,46.33333333,93.33333333
277,PI 432124 LSP AGL,Su17,47.66666667,85
277,PI 432124 LSP AGL,Su18,42.66666667,86
277,PI 432124 LSP AGL,Us18,56.66666667,95.66666667
277,PI 432124 LSP AGL,In16,86,NA
277,PI 432124 LSP AGL,In17,78.5,NA
277,PI 432124 LSP AGL,Ba16,83,NA
277,PI 432124 LSP AGL,Ba17,86,NA
277,PI 432124 LSP AGL,Ne16,122.3333333,144
277,PI 432124 LSP AGL,Ne17,122,150
277,PI 432124 LSP AGL,Sp16,120.3333333,156
277,PI 432124 LSP AGL,Sp17,126.6666667,151.6666667
277,PI 432124 LSP AGL,Mo16,129.3333333,153.6666667
277,PI 432124 LSP AGL,Mo17,121,160
277,PI 432124 LSP AGL,It16,144.6666667,174.3333333
277,PI 432124 LSP AGL,It17,144.3333333,174.3333333
278,PI 432145 LSP AGL,Ro16,46,93.33333333
278,PI 432145 LSP AGL,Ro17,45,76.66666667
278,PI 432145 LSP AGL,Su16,50,94
278,PI 432145 LSP AGL,Su17,53.33333333,86.33333333
278,PI 432145 LSP AGL,Su18,46.66666667,86
278,PI 432145 LSP AGL,Us18,55,93
278,PI 432145 LSP AGL,In16,86,NA
278,PI 432145 LSP AGL,In17,85,NA
278,PI 432145 LSP AGL,Ba16,97.66666667,116.3333333
278,PI 432145 LSP AGL,Ba17,95.66666667,NA
278,PI 432145 LSP AGL,Ne16,120.6666667,142.5
278,PI 432145 LSP AGL,Ne17,122.6666667,148.3333333
278,PI 432145 LSP AGL,Sp16,128.6666667,157.6666667
278,PI 432145 LSP AGL,Sp17,133.3333333,154
278,PI 432145 LSP AGL,Mo16,137.3333333,165.3333333
278,PI 432145 LSP AGL,Mo17,125.6666667,161.6666667
278,PI 432145 LSP AGL,It16,154,179.3333333
278,PI 432145 LSP AGL,It17,148.6666667,177.6666667
279,PI 432147 LSP AGL,Ro16,45.66666667,94.66666667
279,PI 432147 LSP AGL,Ro17,45.33333333,79
279,PI 432147 LSP AGL,Su16,48.66666667,92.66666667
279,PI 432147 LSP AGL,Su17,49.33333333,87.33333333
279,PI 432147 LSP AGL,Su18,46.5,86.33333333
279,PI 432147 LSP AGL,Us18,54.5,92
279,PI 432147 LSP AGL,In16,86,NA
279,PI 432147 LSP AGL,In17,79,NA
279,PI 432147 LSP AGL,Ba16,90.5,NA
279,PI 432147 LSP AGL,Ba17,82.66666667,107
279,PI 432147 LSP AGL,Ne16,103.5,138.5
279,PI 432147 LSP AGL,Ne17,125.6666667,149.3333333
279,PI 432147 LSP AGL,Sp16,127,156
279,PI 432147 LSP AGL,Sp17,127.3333333,153.3333333
279,PI 432147 LSP AGL,Mo16,133.3333333,165
279,PI 432147 LSP AGL,Mo17,128,160
279,PI 432147 LSP AGL,It16,149.6666667,183.6666667
279,PI 432147 LSP AGL,It17,146.6666667,177.6666667
280,PI 432184 LSP AGL,Ro16,43.66666667,95.33333333
280,PI 432184 LSP AGL,Ro17,41.33333333,78.33333333
280,PI 432184 LSP AGL,Su16,46.66666667,98
280,PI 432184 LSP AGL,Su17,46,88
280,PI 432184 LSP AGL,Su18,42.66666667,86.66666667
280,PI 432184 LSP AGL,Us18,56,89.66666667
280,PI 432184 LSP AGL,In16,86,NA
280,PI 432184 LSP AGL,In17,71.5,NA
280,PI 432184 LSP AGL,Ba16,83.66666667,109.6666667
280,PI 432184 LSP AGL,Ba17,83.33333333,109.3333333
280,PI 432184 LSP AGL,Ne16,126.6666667,146
280,PI 432184 LSP AGL,Ne17,116.3333333,147
280,PI 432184 LSP AGL,Sp16,118.6666667,153
280,PI 432184 LSP AGL,Sp17,127.3333333,151.6666667
280,PI 432184 LSP AGL,Mo16,128.6666667,157.6666667
280,PI 432184 LSP AGL,Mo17,124.3333333,160.3333333
280,PI 432184 LSP AGL,It16,136.6666667,177.6666667
280,PI 432184 LSP AGL,It17,144.3333333,175
281,PI 432188 LSP AGL,Ro16,45.33333333,95
281,PI 432188 LSP AGL,Ro17,42.66666667,79
281,PI 432188 LSP AGL,Su16,47,93.66666667
281,PI 432188 LSP AGL,Su17,46.33333333,88
281,PI 432188 LSP AGL,Su18,43,92.66666667
281,PI 432188 LSP AGL,Us18,53.66666667,91.33333333
281,PI 432188 LSP AGL,In16,64.5,NA
281,PI 432188 LSP AGL,In17,75.33333333,NA
281,PI 432188 LSP AGL,Ba16,76.66666667,NA
281,PI 432188 LSP AGL,Ba17,83,106
281,PI 432188 LSP AGL,Ne16,112.6666667,144.5
281,PI 432188 LSP AGL,Ne17,116.6666667,147
281,PI 432188 LSP AGL,Sp16,114,151.3333333
281,PI 432188 LSP AGL,Sp17,123.6666667,154
281,PI 432188 LSP AGL,Mo16,128,156.3333333
281,PI 432188 LSP AGL,Mo17,118,160
281,PI 432188 LSP AGL,It16,134.6666667,177.6666667
281,PI 432188 LSP AGL,It17,140.6666667,172.3333333
282,PI 432190 LSP AGL,Ro16,48.66666667,94.66666667
282,PI 432190 LSP AGL,Ro17,46.66666667,NA
282,PI 432190 LSP AGL,Su16,52,96
282,PI 432190 LSP AGL,Su17,54,89.5
282,PI 432190 LSP AGL,Su18,46.66666667,89.33333333
282,PI 432190 LSP AGL,Us18,57.66666667,95
282,PI 432190 LSP AGL,In16,84.5,NA
282,PI 432190 LSP AGL,In17,73,NA
282,PI 432190 LSP AGL,Ba16,79,NA
282,PI 432190 LSP AGL,Ba17,84.66666667,109
282,PI 432190 LSP AGL,Ne16,110.6666667,144
282,PI 432190 LSP AGL,Ne17,121.6666667,153.3333333
282,PI 432190 LSP AGL,Sp16,118.6666667,150
282,PI 432190 LSP AGL,Sp17,125,151.6666667
282,PI 432190 LSP AGL,Mo16,129.3333333,159.3333333
282,PI 432190 LSP AGL,Mo17,121.3333333,163.3333333
282,PI 432190 LSP AGL,It16,132.6666667,178
282,PI 432190 LSP AGL,It17,141.3333333,172.3333333
283,PI 432201 LSP AGL,Ro16,45,96
283,PI 432201 LSP AGL,Ro17,46,80.66666667
283,PI 432201 LSP AGL,Su16,50.66666667,99
283,PI 432201 LSP AGL,Su17,52,90
283,PI 432201 LSP AGL,Su18,45.66666667,91.33333333
283,PI 432201 LSP AGL,Us18,64,91.66666667
283,PI 432201 LSP AGL,In16,85,NA
283,PI 432201 LSP AGL,In17,72.66666667,NA
283,PI 432201 LSP AGL,Ba16,76.5,112
283,PI 432201 LSP AGL,Ba17,81,108.3333333
283,PI 432201 LSP AGL,Ne16,120.6666667,NA
283,PI 432201 LSP AGL,Ne17,119.6666667,152
283,PI 432201 LSP AGL,Sp16,118,145.6666667
283,PI 432201 LSP AGL,Sp17,127.3333333,154
283,PI 432201 LSP AGL,Mo16,130,160
283,PI 432201 LSP AGL,Mo17,122.5,161.6666667
283,PI 432201 LSP AGL,It16,134.5,174
283,PI 432201 LSP AGL,It17,144.3333333,173.6666667
284,PI 432212 LSP AGL,Ro16,45,93
284,PI 432212 LSP AGL,Ro17,45.33333333,75.66666667
284,PI 432212 LSP AGL,Su16,49.33333333,93
284,PI 432212 LSP AGL,Su17,48.33333333,87.33333333
284,PI 432212 LSP AGL,Su18,45.66666667,85.33333333
284,PI 432212 LSP AGL,Us18,54,92.66666667
284,PI 432212 LSP AGL,In16,84,NA
284,PI 432212 LSP AGL,In17,85,NA
284,PI 432212 LSP AGL,Ba16,83.5,NA
284,PI 432212 LSP AGL,Ba17,85.33333333,108
284,PI 432212 LSP AGL,Ne16,111.3333333,143.3333333
284,PI 432212 LSP AGL,Ne17,122.3333333,151
284,PI 432212 LSP AGL,Sp16,123.3333333,156
284,PI 432212 LSP AGL,Sp17,130.6666667,154
284,PI 432212 LSP AGL,Mo16,134,166.6666667
284,PI 432212 LSP AGL,Mo17,124,164
284,PI 432212 LSP AGL,It16,145,181
284,PI 432212 LSP AGL,It17,146,177.6666667
285,PI 432236 LSP AGL,Ro16,44,94
285,PI 432236 LSP AGL,Ro17,44.66666667,76.33333333
285,PI 432236 LSP AGL,Su16,51.33333333,91.66666667
285,PI 432236 LSP AGL,Su17,49.33333333,85
285,PI 432236 LSP AGL,Su18,46.66666667,84
285,PI 432236 LSP AGL,Us18,54.66666667,92.66666667
285,PI 432236 LSP AGL,In16,86,NA
285,PI 432236 LSP AGL,In17,85,NA
285,PI 432236 LSP AGL,Ba16,92.33333333,NA
285,PI 432236 LSP AGL,Ba17,88.66666667,NA
285,PI 432236 LSP AGL,Ne16,123.5,NA
285,PI 432236 LSP AGL,Ne17,122,154
285,PI 432236 LSP AGL,Sp16,126,156
285,PI 432236 LSP AGL,Sp17,131.6666667,154
285,PI 432236 LSP AGL,Mo16,131,160
285,PI 432236 LSP AGL,Mo17,122.6666667,160.3333333
285,PI 432236 LSP AGL,It16,147.3333333,176.3333333
285,PI 432236 LSP AGL,It17,144.3333333,176.3333333
286,PI 432245 LSP AGL,Ro16,44.5,95.33333333
286,PI 432245 LSP AGL,Ro17,42,76.33333333
286,PI 432245 LSP AGL,Su16,46.66666667,93
286,PI 432245 LSP AGL,Su17,44.66666667,85.5
286,PI 432245 LSP AGL,Su18,42.66666667,87
286,PI 432245 LSP AGL,Us18,54.66666667,92.33333333
286,PI 432245 LSP AGL,In16,86,NA
286,PI 432245 LSP AGL,In17,71.33333333,NA
286,PI 432245 LSP AGL,Ba16,76.66666667,112
286,PI 432245 LSP AGL,Ba17,81,107.3333333
286,PI 432245 LSP AGL,Ne16,104,132.5
286,PI 432245 LSP AGL,Ne17,116,145
286,PI 432245 LSP AGL,Sp16,112.6666667,148.3333333
286,PI 432245 LSP AGL,Sp17,117,147
286,PI 432245 LSP AGL,Mo16,119.6666667,156
286,PI 432245 LSP AGL,Mo17,112,152
286,PI 432245 LSP AGL,It16,130,171
286,PI 432245 LSP AGL,It17,137.6666667,172.3333333
287,PI 432271 LSP AGL,Ro16,50.66666667,97.33333333
287,PI 432271 LSP AGL,Ro17,50,82
287,PI 432271 LSP AGL,Su16,54.33333333,102.3333333
287,PI 432271 LSP AGL,Su17,55.33333333,90
287,PI 432271 LSP AGL,Su18,48,93.33333333
287,PI 432271 LSP AGL,Us18,66.33333333,96
287,PI 432271 LSP AGL,In16,86,NA
287,PI 432271 LSP AGL,In17,72,NA
287,PI 432271 LSP AGL,Ba16,80.66666667,NA
287,PI 432271 LSP AGL,Ba17,86.33333333,110.6666667
287,PI 432271 LSP AGL,Ne16,122.6666667,144
287,PI 432271 LSP AGL,Ne17,122.6666667,149.6666667
287,PI 432271 LSP AGL,Sp16,123,150
287,PI 432271 LSP AGL,Sp17,134,155
287,PI 432271 LSP AGL,Mo16,129.3333333,155.6666667
287,PI 432271 LSP AGL,Mo17,138.6666667,166.3333333
287,PI 432271 LSP AGL,It16,148.6666667,182.3333333
287,PI 432271 LSP AGL,It17,145,172.3333333
288,PI 432286 LSP AGL,Ro16,49.66666667,94.66666667
288,PI 432286 LSP AGL,Ro17,47.66666667,82
288,PI 432286 LSP AGL,Su16,54.33333333,96.33333333
288,PI 432286 LSP AGL,Su17,52.66666667,88
288,PI 432286 LSP AGL,Su18,47.66666667,91
288,PI 432286 LSP AGL,Us18,58.33333333,92
288,PI 432286 LSP AGL,In16,86,NA
288,PI 432286 LSP AGL,In17,85,NA
288,PI 432286 LSP AGL,Ba16,104,NA
288,PI 432286 LSP AGL,Ba17,103.5,NA
288,PI 432286 LSP AGL,Ne16,125,NA
288,PI 432286 LSP AGL,Ne17,135,161.6666667
288,PI 432286 LSP AGL,Sp16,120.5,149
288,PI 432286 LSP AGL,Sp17,124,151.6666667
288,PI 432286 LSP AGL,Mo16,128.6666667,156.6666667
288,PI 432286 LSP AGL,Mo17,118,154.6666667
288,PI 432286 LSP AGL,It16,137,177.6666667
288,PI 432286 LSP AGL,It17,141.6666667,170
289,PI 451763 LSP AGL,Ro16,44.66666667,97
289,PI 451763 LSP AGL,Ro17,43,81
289,PI 451763 LSP AGL,Su16,47.33333333,95
289,PI 451763 LSP AGL,Su17,46,88
289,PI 451763 LSP AGL,Su18,42,86.66666667
289,PI 451763 LSP AGL,Us18,54.66666667,87.33333333
289,PI 451763 LSP AGL,In16,56,NA
289,PI 451763 LSP AGL,In17,60.33333333,NA
289,PI 451763 LSP AGL,Ba16,67,107
289,PI 451763 LSP AGL,Ba17,72,101
289,PI 451763 LSP AGL,Ne16,102,146
289,PI 451763 LSP AGL,Ne17,119.6666667,149.5
289,PI 451763 LSP AGL,Sp16,113.3333333,144.3333333
289,PI 451763 LSP AGL,Sp17,117,151.6666667
289,PI 451763 LSP AGL,Mo16,120.3333333,157
289,PI 451763 LSP AGL,Mo17,117.3333333,162.3333333
289,PI 451763 LSP AGL,It16,129.3333333,174.6666667
289,PI 451763 LSP AGL,It17,138.6666667,172.3333333
290,PI 458503 LSP AGL,Ro16,46,92.66666667
290,PI 458503 LSP AGL,Ro17,45.33333333,82
290,PI 458503 LSP AGL,Su16,49,94.66666667
290,PI 458503 LSP AGL,Su17,49,87.5
290,PI 458503 LSP AGL,Su18,43.33333333,88.33333333
290,PI 458503 LSP AGL,Us18,53.66666667,92.33333333
290,PI 458503 LSP AGL,In16,78,NA
290,PI 458503 LSP AGL,In17,81,NA
290,PI 458503 LSP AGL,Ba16,91,121.6666667
290,PI 458503 LSP AGL,Ba17,84.66666667,110.6666667
290,PI 458503 LSP AGL,Ne16,109,143.6666667
290,PI 458503 LSP AGL,Ne17,120.6666667,147.6666667
290,PI 458503 LSP AGL,Sp16,115.6666667,148.6666667
290,PI 458503 LSP AGL,Sp17,124.6666667,151.6666667
290,PI 458503 LSP AGL,Mo16,128.6666667,157.3333333
290,PI 458503 LSP AGL,Mo17,119,159
290,PI 458503 LSP AGL,It16,129.6666667,176.3333333
290,PI 458503 LSP AGL,It17,136.6666667,172.3333333
291,PI 468900 LSP AGL,Ro16,48.33333333,97.33333333
291,PI 468900 LSP AGL,Ro17,45.66666667,80.33333333
291,PI 468900 LSP AGL,Su16,52.66666667,99.33333333
291,PI 468900 LSP AGL,Su17,51.66666667,88
291,PI 468900 LSP AGL,Su18,46.33333333,87
291,PI 468900 LSP AGL,Us18,58,89.33333333
291,PI 468900 LSP AGL,In16,86,NA
291,PI 468900 LSP AGL,In17,74,NA
291,PI 468900 LSP AGL,Ba16,102.5,NA
291,PI 468900 LSP AGL,Ba17,94.33333333,NA
291,PI 468900 LSP AGL,Ne16,123.6666667,145
291,PI 468900 LSP AGL,Ne17,122.6666667,152
291,PI 468900 LSP AGL,Sp16,120.3333333,149.6666667
291,PI 468900 LSP AGL,Sp17,128.6666667,154
291,PI 468900 LSP AGL,Mo16,130,156.3333333
291,PI 468900 LSP AGL,Mo17,122.6666667,163.3333333
291,PI 468900 LSP AGL,It16,137.6666667,176.3333333
291,PI 468900 LSP AGL,It17,143,172.3333333
292,PI 468901 AGL,Ro16,52.5,97
292,PI 468901 AGL,Ro17,51.66666667,82
292,PI 468901 AGL,Su16,57.33333333,98.33333333
292,PI 468901 AGL,Su17,60.33333333,90
292,PI 468901 AGL,Su18,50,91
292,PI 468901 AGL,Us18,70,96
292,PI 468901 AGL,In16,86,NA
292,PI 468901 AGL,In17,85,NA
292,PI 468901 AGL,Ba16,104,NA
292,PI 468901 AGL,Ba17,103.5,NA
292,PI 468901 AGL,Ne16,123.6666667,147
292,PI 468901 AGL,Ne17,128.3333333,156.6666667
292,PI 468901 AGL,Sp16,121.6666667,148.6666667
292,PI 468901 AGL,Sp17,133,155.3333333
292,PI 468901 AGL,Mo16,130,159
292,PI 468901 AGL,Mo17,138.6666667,166.5
292,PI 468901 AGL,It16,134.3333333,175
292,PI 468901 AGL,It17,144.3333333,173.5
293,PI 468902 LSP AGL,Ro16,45.33333333,96
293,PI 468902 LSP AGL,Ro17,45.33333333,81.33333333
293,PI 468902 LSP AGL,Su16,49,96
293,PI 468902 LSP AGL,Su17,47.66666667,90
293,PI 468902 LSP AGL,Su18,43.66666667,87.66666667
293,PI 468902 LSP AGL,Us18,60.5,94.33333333
293,PI 468902 LSP AGL,In16,86,NA
293,PI 468902 LSP AGL,In17,73,NA
293,PI 468902 LSP AGL,Ba16,82.66666667,122.6666667
293,PI 468902 LSP AGL,Ba17,81,110
293,PI 468902 LSP AGL,Ne16,123.3333333,146.5
293,PI 468902 LSP AGL,Ne17,118.3333333,149.3333333
293,PI 468902 LSP AGL,Sp16,117,152.6666667
293,PI 468902 LSP AGL,Sp17,124,151
293,PI 468902 LSP AGL,Mo16,126.6666667,157.3333333
293,PI 468902 LSP AGL,Mo17,116.6666667,161
293,PI 468902 LSP AGL,It16,134.3333333,173.3333333
293,PI 468902 LSP AGL,It17,142.3333333,173.6666667
294,PI 472136 LSP AGL,Ro16,45.33333333,92.33333333
294,PI 472136 LSP AGL,Ro17,40.33333333,74.33333333
294,PI 472136 LSP AGL,Su16,44.66666667,91.33333333
294,PI 472136 LSP AGL,Su17,43.33333333,80
294,PI 472136 LSP AGL,Su18,42.33333333,83.33333333
294,PI 472136 LSP AGL,Us18,51.5,80
294,PI 472136 LSP AGL,In16,49,108
294,PI 472136 LSP AGL,In17,64,103
294,PI 472136 LSP AGL,Ba16,69.66666667,102.5
294,PI 472136 LSP AGL,Ba17,64.33333333,NA
294,PI 472136 LSP AGL,Ne16,87.33333333,124
294,PI 472136 LSP AGL,Ne17,98.66666667,133.3333333
294,PI 472136 LSP AGL,Sp16,97,134
294,PI 472136 LSP AGL,Sp17,103,124
294,PI 472136 LSP AGL,Mo16,108,154
294,PI 472136 LSP AGL,Mo17,90.66666667,139.3333333
294,PI 472136 LSP AGL,It16,116,163.6666667
294,PI 472136 LSP AGL,It17,123.6666667,160
295,PI 472205 LSP AGL,Ro16,44.33333333,92.33333333
295,PI 472205 LSP AGL,Ro17,41,75.66666667
295,PI 472205 LSP AGL,Su16,44.66666667,90.66666667
295,PI 472205 LSP AGL,Su17,44.33333333,83.66666667
295,PI 472205 LSP AGL,Su18,43,84
295,PI 472205 LSP AGL,Us18,51,82
295,PI 472205 LSP AGL,In16,47.66666667,111.3333333
295,PI 472205 LSP AGL,In17,55.33333333,102.6666667
295,PI 472205 LSP AGL,Ba16,59.66666667,103
295,PI 472205 LSP AGL,Ba17,59.33333333,89
295,PI 472205 LSP AGL,Ne16,83.33333333,116.6666667
295,PI 472205 LSP AGL,Ne17,90,127
295,PI 472205 LSP AGL,Sp16,97,128.6666667
295,PI 472205 LSP AGL,Sp17,96.33333333,124.6666667
295,PI 472205 LSP AGL,Mo16,101,143.3333333
295,PI 472205 LSP AGL,Mo17,84.66666667,137
295,PI 472205 LSP AGL,It16,113.6666667,158.3333333
295,PI 472205 LSP AGL,It17,117.3333333,155
296,PI 472213 LSP AGL,Ro16,44,94.66666667
296,PI 472213 LSP AGL,Ro17,43,81
296,PI 472213 LSP AGL,Su16,48.66666667,97
296,PI 472213 LSP AGL,Su17,47.33333333,86.5
296,PI 472213 LSP AGL,Su18,42.66666667,87
296,PI 472213 LSP AGL,Us18,53.5,92
296,PI 472213 LSP AGL,In16,83,NA
296,PI 472213 LSP AGL,In17,75.5,NA
296,PI 472213 LSP AGL,Ba16,81.33333333,NA
296,PI 472213 LSP AGL,Ba17,79,NA
296,PI 472213 LSP AGL,Ne16,119.6666667,146.5
296,PI 472213 LSP AGL,Ne17,123,152.3333333
296,PI 472213 LSP AGL,Sp16,117,148.6666667
296,PI 472213 LSP AGL,Sp17,128.6666667,151
296,PI 472213 LSP AGL,Mo16,128.6666667,155
296,PI 472213 LSP AGL,Mo17,119.6666667,152.3333333
296,PI 472213 LSP AGL,It16,144.6666667,182
296,PI 472213 LSP AGL,It17,145.6666667,173.6666667
297,PI 472327 LSP AGL,Ro16,43.33333333,88.66666667
297,PI 472327 LSP AGL,Ro17,39,73.66666667
297,PI 472327 LSP AGL,Su16,45.33333333,94
297,PI 472327 LSP AGL,Su17,44,83.33333333
297,PI 472327 LSP AGL,Su18,43,82.66666667
297,PI 472327 LSP AGL,Us18,52.33333333,85.66666667
297,PI 472327 LSP AGL,In16,54.33333333,105.5
297,PI 472327 LSP AGL,In17,69,103.6666667
297,PI 472327 LSP AGL,Ba16,79.66666667,113.6666667
297,PI 472327 LSP AGL,Ba17,69.66666667,94.33333333
297,PI 472327 LSP AGL,Ne16,96,128
297,PI 472327 LSP AGL,Ne17,100,134.3333333
297,PI 472327 LSP AGL,Sp16,101,131.6666667
297,PI 472327 LSP AGL,Sp17,104,124.6666667
297,PI 472327 LSP AGL,Mo16,108,148.3333333
297,PI 472327 LSP AGL,Mo17,91.33333333,138
297,PI 472327 LSP AGL,It16,121,164
297,PI 472327 LSP AGL,It17,126.3333333,157.6666667
298,PI 472380 LSP AGL,Ro16,44,90.66666667
298,PI 472380 LSP AGL,Ro17,39.66666667,75
298,PI 472380 LSP AGL,Su16,46,94
298,PI 472380 LSP AGL,Su17,44,82.33333333
298,PI 472380 LSP AGL,Su18,43,86.33333333
298,PI 472380 LSP AGL,Us18,52,83.66666667
298,PI 472380 LSP AGL,In16,53,106
298,PI 472380 LSP AGL,In17,63.66666667,106
298,PI 472380 LSP AGL,Ba16,75.33333333,103.3333333
298,PI 472380 LSP AGL,Ba17,67.66666667,NA
298,PI 472380 LSP AGL,Ne16,94,125.3333333
298,PI 472380 LSP AGL,Ne17,98.33333333,134
298,PI 472380 LSP AGL,Sp16,99.33333333,131.6666667
298,PI 472380 LSP AGL,Sp17,101,124.6666667
298,PI 472380 LSP AGL,Mo16,108,148
298,PI 472380 LSP AGL,Mo17,92,139.3333333
298,PI 472380 LSP AGL,It16,121,164
298,PI 472380 LSP AGL,It17,126.3333333,157.3333333
299,PI 472416 LSP AGL,Ro16,43.33333333,92
299,PI 472416 LSP AGL,Ro17,42,74.33333333
299,PI 472416 LSP AGL,Su16,48.66666667,93
299,PI 472416 LSP AGL,Su17,46,83.66666667
299,PI 472416 LSP AGL,Su18,43.33333333,81.66666667
299,PI 472416 LSP AGL,Us18,56,87.5
299,PI 472416 LSP AGL,In16,72.5,NA
299,PI 472416 LSP AGL,In17,80,NA
299,PI 472416 LSP AGL,Ba16,81,115
299,PI 472416 LSP AGL,Ba17,71.66666667,98
299,PI 472416 LSP AGL,Ne16,100,130
299,PI 472416 LSP AGL,Ne17,108.3333333,137
299,PI 472416 LSP AGL,Sp16,101,129.3333333
299,PI 472416 LSP AGL,Sp17,106.6666667,124
299,PI 472416 LSP AGL,Mo16,108,146.3333333
299,PI 472416 LSP AGL,Mo17,94.33333333,139
299,PI 472416 LSP AGL,It16,120.6666667,163.6666667
299,PI 472416 LSP AGL,It17,126.3333333,157
300,PI 472488 LSP AGL,Ro16,43,90.33333333
300,PI 472488 LSP AGL,Ro17,41.66666667,74.33333333
300,PI 472488 LSP AGL,Su16,45,92.66666667
300,PI 472488 LSP AGL,Su17,44.33333333,81
300,PI 472488 LSP AGL,Su18,42.66666667,81
300,PI 472488 LSP AGL,Us18,51,85
300,PI 472488 LSP AGL,In16,54.66666667,NA
300,PI 472488 LSP AGL,In17,70.66666667,107.5
300,PI 472488 LSP AGL,Ba16,78.33333333,109.3333333
300,PI 472488 LSP AGL,Ba17,70.66666667,96
300,PI 472488 LSP AGL,Ne16,100.6666667,130.6666667
300,PI 472488 LSP AGL,Ne17,104.3333333,136.3333333
300,PI 472488 LSP AGL,Sp16,97,129.3333333
300,PI 472488 LSP AGL,Sp17,101,124.6666667
300,PI 472488 LSP AGL,Mo16,108,146.3333333
300,PI 472488 LSP AGL,Mo17,91.33333333,137
300,PI 472488 LSP AGL,It16,113.6666667,163.6666667
300,PI 472488 LSP AGL,It17,124,158
301,PI 472559 LSP AGL,Ro16,43.33333333,89.33333333
301,PI 472559 LSP AGL,Ro17,41.66666667,75
301,PI 472559 LSP AGL,Su16,47.66666667,93.33333333
301,PI 472559 LSP AGL,Su17,43.33333333,82.33333333
301,PI 472559 LSP AGL,Su18,42.66666667,85.33333333
301,PI 472559 LSP AGL,Us18,52,96
301,PI 472559 LSP AGL,In16,86,NA
301,PI 472559 LSP AGL,In17,78,NA
301,PI 472559 LSP AGL,Ba16,79.66666667,110.6666667
301,PI 472559 LSP AGL,Ba17,70.66666667,98
301,PI 472559 LSP AGL,Ne16,102,134.6666667
301,PI 472559 LSP AGL,Ne17,102.6666667,136.3333333
301,PI 472559 LSP AGL,Sp16,95.33333333,129.3333333
301,PI 472559 LSP AGL,Sp17,104,125.6666667
301,PI 472559 LSP AGL,Mo16,108,147.3333333
301,PI 472559 LSP AGL,Mo17,95.66666667,145.3333333
301,PI 472559 LSP AGL,It16,116.6666667,163.6666667
301,PI 472559 LSP AGL,It17,127.6666667,159.6666667
302,PI 472561 LSP AGL,Ro16,43.33333333,88.66666667
302,PI 472561 LSP AGL,Ro17,41.66666667,75
302,PI 472561 LSP AGL,Su16,46.66666667,91.66666667
302,PI 472561 LSP AGL,Su17,45.66666667,82
302,PI 472561 LSP AGL,Su18,42,83.66666667
302,PI 472561 LSP AGL,Us18,51.66666667,85.66666667
302,PI 472561 LSP AGL,In16,56.5,103.5
302,PI 472561 LSP AGL,In17,74.33333333,113.5
