"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","104","","","","0"
"2024-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","121","","","","0"
"2024-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","119","","","","0"
"2025-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927692","10.4","164","","","","0"
"2021-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","170","","","","0"
"2021-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","142","","","","0"
"2022-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","121","","","","0"
"2022-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","106","","","","0"
"2022-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","125","","","","0"
"2022-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","132","","","","0"
"2023-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","170","","","","0"
"2023-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","190","","","","0"
"2023-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","236","","","","0"
"2023-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","296","","","","0"
"2024-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","370","","","","0"
"2024-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","559","","","","0"
"2024-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","721","","","","0"
"2024-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","830","","","","0"
"2025-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927693","10.5","964","","","","0"
"2021-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2303","","","","0"
"2021-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2379","","","","0"
"2022-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2764","","","","0"
"2022-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2976","","","","0"
"2022-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2968","","","","0"
"2022-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","2957","","","","0"
"2023-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","3294","","","","0"
"2023-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","3464","","","","0"
"2023-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","3837","","","","0"
"2023-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","4767","","","","0"
"2024-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","5172","","","","0"
"2024-04","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","4960","","","","0"
"2024-07","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","5243","","","","0"
"2024-10","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","5383","","","","0"
"2025-01","Alberta","2021A000248","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927694","10.6","5835","","","","0"
"2021-07","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","73008","","","","0"
"2021-10","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","75993","","","","0"
"2022-01","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","74748","","","","0"
"2022-04","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","75164","","","","0"
"2022-07","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","84848","","","","0"
"2022-10","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","102861","","","","0"
"2023-01","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","120053","","","","0"
"2023-04","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","135231","","","","0"
"2023-07","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","152859","","","","0"
"2023-10","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","180629","","","","0"
"2024-01","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","201033","","","","0"
"2024-04","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","222694","","","","0"
"2024-07","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","234312","","","","0"
"2024-10","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","243777","","","","0"
"2025-01","Alberta","2021A000248","Total, permit holders and their family members","Persons","249","units","0","v1566927695","10.7","247596","","","","0"
"2021-07","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","41018","","","","0"
"2021-10","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","40186","","","","0"
"2022-01","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","38196","","","","0"
"2022-04","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","37900","","","","0"
"2022-07","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","45022","","","","0"
"2022-10","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","55390","","","","0"
"2023-01","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","67775","","","","0"
"2023-04","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","80015","","","","0"
"2023-07","Alberta","2021A000248","Work permit holders only","Persons","249","units","0","v1566927696","10.8","93428","","","","0"
