"REF_DATE","GEO","DGUID","Gender (3)","Age (15C)","Statistics (3)","Place of birth (290)","Non-permanent resident type (10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","1.1.7.1.256.5","145","","","","0"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","1.1.7.1.256.6","130","","","","0"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","1.1.7.1.256.7","595","","","","0"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","1.1.7.1.256.8","45985","","","","0"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Other","Total - Non-permanent resident type","","0","units","0","","1.1.7.1.290.1","40","","","","0"
"2021","Canada","2021A000011124","Total - Gender","25 to 64 years","Count","Other","Not a non-permanent resident","","0","units","0","","1.1.7.1.290.8","40","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.1.1","6586600","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Asylum claimants","","0","units","0","","1.1.13.1.1.3","4170","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.1.4","2720","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","1.1.13.1.1.5","495","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","1.1.13.1.1.6","400","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","1.1.13.1.1.7","1535","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","1.1.13.1.1.8","6577285","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.2.1","4574760","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","1.1.13.1.2.8","4574760","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.17.1","282530","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Asylum claimants","","0","units","0","","1.1.13.1.17.3","1065","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.17.4","450","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","1.1.13.1.17.5","95","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","1.1.13.1.17.6","65","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Other non-permanent resident types","","0","units","0","","1.1.13.1.17.7","320","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Americas","Not a non-permanent resident","","0","units","0","","1.1.13.1.17.8","280540","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.77.1","902765","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Asylum claimants","","0","units","0","","1.1.13.1.77.3","165","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.77.4","570","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","1.1.13.1.77.5","125","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","1.1.13.1.77.6","55","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Other non-permanent resident types","","0","units","0","","1.1.13.1.77.7","295","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Europe","Not a non-permanent resident","","0","units","0","","1.1.13.1.77.8","901550","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.135.1","91220","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Asylum claimants","","0","units","0","","1.1.13.1.135.3","875","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.135.4","130","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","1.1.13.1.135.5","25","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","1.1.13.1.135.6","25","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Other non-permanent resident types","","0","units","0","","1.1.13.1.135.7","120","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Africa","Not a non-permanent resident","","0","units","0","","1.1.13.1.135.8","90045","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.199.1","718910","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Asylum claimants","","0","units","0","","1.1.13.1.199.3","2065","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.199.4","1550","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","1.1.13.1.199.5","250","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","1.1.13.1.199.6","255","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Other non-permanent resident types","","0","units","0","","1.1.13.1.199.7","790","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Asia","Not a non-permanent resident","","0","units","0","","1.1.13.1.199.8","714000","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.256.1","16385","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","1.1.13.1.256.4","20","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Oceania","Other non-permanent resident types","","0","units","0","","1.1.13.1.256.7","10","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Oceania","Not a non-permanent resident","","0","units","0","","1.1.13.1.256.8","16360","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Other","Total - Non-permanent resident type","","0","units","0","","1.1.13.1.290.1","30","","","","0"
"2021","Canada","2021A000011124","Total - Gender","65 years and over","Count","Other","Not a non-permanent resident","","0","units","0","","1.1.13.1.290.8","30","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.1.1","17937165","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Asylum claimants","","0","units","0","","1.2.1.1.1.3","73955","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","1.2.1.1.1.4","204580","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","1.2.1.1.1.5","109765","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","1.2.1.1.1.6","69950","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","1.2.1.1.1.7","41245","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","1.2.1.1.1.8","17437675","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.2.1","13305260","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","1.2.1.1.2.8","13305260","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.17.1","688215","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Asylum claimants","","0","units","0","","1.2.1.1.17.3","22805","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","1.2.1.1.17.4","30490","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","1.2.1.1.17.5","12435","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","1.2.1.1.17.6","6205","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Other non-permanent resident types","","0","units","0","","1.2.1.1.17.7","8090","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Americas","Not a non-permanent resident","","0","units","0","","1.2.1.1.17.8","608190","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.77.1","1056635","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Asylum claimants","","0","units","0","","1.2.1.1.77.3","3090","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","1.2.1.1.77.4","33435","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","1.2.1.1.77.5","8030","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","1.2.1.1.77.6","4065","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Other non-permanent resident types","","0","units","0","","1.2.1.1.77.7","7160","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Europe","Not a non-permanent resident","","0","units","0","","1.2.1.1.77.8","1000855","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.135.1","481025","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Asylum claimants","","0","units","0","","1.2.1.1.135.3","20505","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","1.2.1.1.135.4","15180","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","1.2.1.1.135.5","13375","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","1.2.1.1.135.6","7825","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Other non-permanent resident types","","0","units","0","","1.2.1.1.135.7","4270","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Africa","Not a non-permanent resident","","0","units","0","","1.2.1.1.135.8","419870","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Asia","Total - Non-permanent resident type","","0","units","0","","1.2.1.1.199.1","2367380","","","","0"
"2021","Canada","2021A000011124","Men+","Total - Age","Count","Asia","Asylum claimants","","0","units","0","","1.2.1.1.199.3","27530","","","","0"
