"REF_DATE","GEO","DGUID","Principal trading partner","North American Product Classification System (NAPCS)","Trade","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073210674","1.5.19.1","135138.4","","","","1"
"2019","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073210674","1.5.19.1","38022.7","","","","1"
"2020","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073210674","1.5.19.1","35988.8","","","","1"
"1999","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","0.2","","","","1"
"2000","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","21050.4","","","","1"
"2001","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","12401.6","","","","1"
"2002","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","9.6","","","","1"
"2003","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","5802.1","","","","1"
"2004","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","8.7","","","","1"
"2005","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","20228.3","","","","1"
"2006","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","79454.0","","","","1"
"2007","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","163670.1","","","","1"
"2008","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","48879.9","","","","1"
"2009","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","31365.7","","","","1"
"2010","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","121850.7","","","","1"
"2011","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","129042.8","","","","1"
"2012","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","40217.7","","","","1"
"2013","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","13547.5","","","","1"
"2014","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","44487.9","","","","1"
"2015","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","12019.1","","","","1"
"2016","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","6.0","","","","1"
"2017","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","0.1","","","","1"
"2018","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","151368.9","","","","1"
"2019","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","63383.7","","","","1"
"2020","Canada","2016A000011124","Japan","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073210675","1.5.19.2","26513.1","","","","1"
"1999","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","42837.2","","","","1"
"2000","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","38435.6","","","","1"
"2001","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","78325.4","","","","1"
"2002","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","86103.2","","","","1"
"2003","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","130891.0","","","","1"
"2004","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","172204.0","","","","1"
"2005","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","418072.5","","","","1"
"2006","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","302026.1","","","","1"
"2007","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","344155.4","","","","1"
"2008","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","313517.4","","","","1"
"2009","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","210600.2","","","","1"
"2010","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","380124.8","","","","1"
"2011","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","311154.7","","","","1"
"2012","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","180109.6","","","","1"
"2013","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","259995.2","","","","1"
"2014","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","109763.4","","","","1"
"2015","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","165775.3","","","","1"
"2016","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","300360.4","","","","1"
"2017","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","280428.3","","","","1"
"2018","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","312647.9","","","","1"
"2019","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","546616.3","","","","1"
"2020","Canada","2016A000011124","Germany","Energy products [C12]","Export","Dollars","81","thousands","3","v1073210886","1.6.12.1","561429.9","","","","1"
"1999","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","3954.0","","","","1"
"2000","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","6036.3","","","","1"
"2001","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","8047.8","","","","1"
"2002","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","20634.9","","","","1"
"2003","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","4750.4","","","","1"
"2004","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","8014.0","","","","1"
"2005","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","1268.3","","","","1"
"2006","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","13535.4","","","","1"
"2007","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","20013.9","","","","1"
"2008","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","16560.4","","","","1"
"2009","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","17618.8","","","","1"
"2010","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","52185.9","","","","1"
"2011","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","47084.4","","","","1"
"2012","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","50518.4","","","","1"
"2013","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","9039.3","","","","1"
"2014","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","63622.5","","","","1"
"2015","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","49307.7","","","","1"
"2016","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","26275.9","","","","1"
"2017","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","13063.0","","","","1"
"2018","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","14414.7","","","","1"
"2019","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","5848.5","","","","1"
"2020","Canada","2016A000011124","Germany","Energy products [C12]","Import","Dollars","81","thousands","3","v1073210887","1.6.12.2","4435.9","","","","1"
"1999","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2000","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2001","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2002","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2003","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2004","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2005","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2006","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2007","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2008","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
"2009","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","1.0","","","","1"
"2010","Canada","2016A000011124","Germany","Crude oil and bitumen [141]","Export","Dollars","81","thousands","3","v1073210888","1.6.13.1","0.0","","","","1"
