"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","78.6","","","","1"
"1988-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","78.7","","","","1"
"1988-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","78.7","","","","1"
"1988-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.4","","","","1"
"1988-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.0","","","","1"
"1988-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1988-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1989-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.0","","","","1"
"1989-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","79.2","","","","1"
"1989-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.0","","","","1"
"1989-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.5","","","","1"
"1989-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.7","","","","1"
"1989-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.6","","","","1"
"1989-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.8","","","","1"
"1989-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","80.9","","","","1"
"1989-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","82.0","","","","1"
"1989-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","82.6","","","","1"
"1989-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","82.6","","","","1"
"1989-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","83.0","","","","1"
"1990-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","82.9","","","","1"
"1990-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","83.1","","","","1"
"1990-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","83.4","","","","1"
"1990-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","83.8","","","","1"
"1990-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","84.1","","","","1"
"1990-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","84.0","","","","1"
"1990-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","83.8","","","","1"
"1990-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","84.4","","","","1"
"1990-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","85.5","","","","1"
"1990-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","85.6","","","","1"
"1990-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","85.8","","","","1"
"1990-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","87.1","","","","1"
"1991-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.2","","","","1"
"1991-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.9","","","","1"
"1991-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.1","","","","1"
"1991-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.7","","","","1"
"1991-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","88.8","","","","1"
"1991-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","88.8","","","","1"
"1991-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","88.8","","","","1"
"1991-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.4","","","","1"
"1991-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","88.9","","","","1"
"1991-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.0","","","","1"
"1991-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.8","","","","1"
"1991-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.1","","","","1"
"1992-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.9","","","","1"
"1992-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.9","","","","1"
"1992-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.8","","","","1"
"1992-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.5","","","","1"
"1992-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.2","","","","1"
"1992-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.2","","","","1"
"1992-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.9","","","","1"
"1992-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.8","","","","1"
"1992-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.1","","","","1"
"1992-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.6","","","","1"
"1992-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.7","","","","1"
"1992-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.7","","","","1"
"1993-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.7","","","","1"
"1993-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.1","","","","1"
"1993-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.1","","","","1"
"1993-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.1","","","","1"
"1993-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.4","","","","1"
"1993-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.3","","","","1"
"1993-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.4","","","","1"
"1993-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.3","","","","1"
"1993-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.1","","","","1"
"1993-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.8","","","","1"
"1993-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.6","","","","1"
"1993-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.8","","","","1"
"1994-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.5","","","","1"
"1994-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.9","","","","1"
"1994-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.4","","","","1"
"1994-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.4","","","","1"
"1994-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.4","","","","1"
"1994-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.8","","","","1"
"1994-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.7","","","","1"
"1994-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","89.8","","","","1"
"1994-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","90.8","","","","1"
"1994-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.7","","","","1"
"1994-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.9","","","","1"
"1994-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.6","","","","1"
"1995-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.6","","","","1"
"1995-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","91.8","","","","1"
"1995-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.0","","","","1"
"1995-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.0","","","","1"
"1995-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.1","","","","1"
"1995-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.1","","","","1"
"1995-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.5","","","","1"
"1995-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.4","","","","1"
"1995-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.3","","","","1"
"1995-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.4","","","","1"
"1995-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.3","","","","1"
"1995-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.5","","","","1"
"1996-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.4","","","","1"
"1996-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.2","","","","1"
"1996-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.2","","","","1"
"1996-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.0","","","","1"
"1996-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.0","","","","1"
"1996-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.0","","","","1"
"1996-07","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.1","","","","1"
"1996-08","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","92.9","","","","1"
"1996-09","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.3","","","","1"
"1996-10","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.4","","","","1"
"1996-11","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.5","","","","1"
"1996-12","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.2","","","","1"
"1997-01","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.6","","","","1"
"1997-02","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.6","","","","1"
"1997-03","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.8","","","","1"
"1997-04","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","94.6","","","","1"
"1997-05","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.2","","","","1"
"1997-06","Prince Edward Island","2016A000211","Shelter","2002=100","17","units","0","v41691412","5.79","93.0","","","","1"
