"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","677.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","696.2","","","","1"
"2017","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","751.5","","","","1"
"2018","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","778.4","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","865.8","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","","..","","","1"
"2021","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","","..","","","1"
"2022","Newfoundland and Labrador","2016A000210","Current dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v62460560","1.1.7","","..","","","1"
"1997","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","441.8","","","","1"
"1998","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","753.1","","","","1"
"1999","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","1157.3","","","","1"
"2000","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","2248.8","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","2175.0","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","4004.2","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","4975.4","","","","1"
"2004","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","5744.3","","","","1"
"2005","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","7131.3","","","","1"
"2006","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","8074.5","","","","1"
"2007","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","10557.5","","","","1"
"2008","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","12914.2","","","","1"
"2009","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","6700.3","","","","1"
"2010","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","8363.8","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","10753.5","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","8131.6","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","9244.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","8376.6","","","","1"
"2015","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","4545.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","4461.4","","","","1"
"2017","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","5886.4","","","","1"
"2018","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","7723.1","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","8014.0","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","","..","","","1"
"2021","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","","..","","","1"
"2022","Newfoundland and Labrador","2016A000210","Current dollars","Energy sector [T016]","Dollars","81","millions","6","v62460563","1.1.10","","..","","","1"
"1997","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","2794.7","","","","1"
"1998","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","2804.4","","","","1"
"1999","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","2906.9","","","","1"
"2000","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3213.8","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3359.4","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3553.7","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3740.7","","","","1"
"2004","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3780.6","","","","1"
"2005","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","3928.8","","","","1"
"2006","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","4132.2","","","","1"
"2007","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","4370.7","","","","1"
"2008","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","4681.7","","","","1"
"2009","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","5181.8","","","","1"
"2010","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","5409.7","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","5799.5","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6004.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6122.0","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6217.1","","","","1"
"2015","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6412.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6593.3","","","","1"
"2017","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6681.1","","","","1"
"2018","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","6928.4","","","","1"
"2019","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","7065.9","","","","1"
"2020","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","","..","","","1"
"2021","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","","..","","","1"
"2022","Newfoundland and Labrador","2016A000210","Current dollars","Public sector [T018]","Dollars","81","millions","6","v1014080270","1.1.308","","..","","","1"
"1997","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","9570.0","","","","1"
"1998","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","10066.0","","","","1"
"1999","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","11028.0","","","","1"
"2000","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","12767.0","","","","1"
"2001","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","13003.0","","","","1"
"2002","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","15185.0","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","16765.0","","","","1"
"2004","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","17969.0","","","","1"
"2005","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","20518.0","","","","1"
"2006","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","22841.0","","","","1"
"2007","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","27349.4","","","","1"
"2008","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","29867.3","","","","1"
"2009","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","23223.2","","","","1"
"2010","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","27161.8","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","31591.2","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","29952.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","32378.1","","","","1"
"2014","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","32111.4","","","","1"
"2015","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","28900.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","28983.2","","","","1"
"2017","Newfoundland and Labrador","2016A000210","Current dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170515","1.1.321","30983.0","","","","1"
