"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","291162.0","","","","1"
"2018-04","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","241871.0","","","","1"
"2018-05","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","205343.0","","","","1"
"2018-06","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","215946.0","","","","1"
"2018-07","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","250936.0","","","","1"
"2018-08","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","259953.0","","","","1"
"2018-09","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","253029.0","","","","1"
"2018-10","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","266423.0","","","","1"
"2018-11","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","268365.0","","","","1"
"2018-12","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","309693.0","","","","1"
"2019-01","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","304841.0","","","","1"
"2019-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","288796.0","","","","1"
"2019-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","322793.0","","","","1"
"2019-04","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","271165.0","","","","1"
"2019-05","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","234618.0","","","","1"
"2019-06","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","208840.0","","","","1"
"2019-07","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","278374.0","","","","1"
"2019-08","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","263531.0","","","","1"
"2019-09","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","230916.0","","","","1"
"2019-10","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","270055.0","","","","1"
"2019-11","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","299736.0","","","","1"
"2019-12","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","335898.0","","","","1"
"2020-01","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","312856.0","","","","1"
"2020-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","286481.0","","","","1"
"2020-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","296419.0","","","","1"
"2020-04","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","274832.0","","","","1"
"2020-05","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","255322.0","","","","1"
"2020-06","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","244989.0","","","","1"
"2020-07","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","268450.0","","","","1"
"2020-08","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","264885.0","","","","1"
"2020-09","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","177032.0","","","","1"
"2020-10","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","249043.0","","","","1"
"2020-11","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","303513.0","","","","1"
"2020-12","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","328821.0","","","","1"
"2021-01","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","342578.0","","","","1"
"2021-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","313006.0","","","","1"
"2021-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","311249.0","","","","1"
"2021-04","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","271056.0","","","","1"
"2021-05","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","238336.0","","","","1"
"2021-06","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","241402.0","","","","1"
"2021-07","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","262910.0","","","","1"
"2021-08","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","282839.0","","","","1"
"2021-09","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","255483.0","","","","1"
"2021-10","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","285594.0","","","","1"
"2021-11","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","340216.0","","","","1"
"2021-12","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","380366.0","","","","1"
"2022-01","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","356930.0","","","","1"
"2022-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","335524.0","","","","1"
"2022-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","327044.0","","","","1"
"2022-04","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","264964.0","","","","1"
