"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","857669","","","","0"
"2023-03","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","946077","","","","0"
"2023-04","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","884526","","","","0"
"2023-05","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","924668","","","","0"
"2023-06","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","791746","","","","0"
"2023-07","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","764838","","","","0"
"2023-08","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","688085","","","","0"
"2023-09","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","709676","","","","0"
"2023-10","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","886151","","","","0"
"2023-11","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","units","0","v107757586","8.14.1","890425","","","","0"
"2016-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","10454687","","","","0"
"2016-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11802648","","","","0"
"2016-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11153704","","","","0"
"2016-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11271444","","","","0"
"2016-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11869826","","","","0"
"2016-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12578574","","","","0"
"2017-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12854894","","","","0"
"2017-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11303937","","","","0"
"2017-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12204624","","","","0"
"2017-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11964209","","","","0"
"2017-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12314150","","","","0"
"2017-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11638217","","","","0"
"2017-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12093820","","","","0"
"2017-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12036807","","","","0"
"2017-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11908485","","","","0"
"2017-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12147480","","","","0"
"2017-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11071344","","","","0"
"2017-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12144458","","","","0"
"2018-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12935811","","","","0"
"2018-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11385451","","","","0"
"2018-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12843551","","","","0"
"2018-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12866628","","","","0"
"2018-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13578611","","","","0"
"2018-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12774652","","","","0"
"2018-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12782027","","","","0"
"2018-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12797579","","","","0"
"2018-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12216960","","","","0"
"2018-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12514308","","","","0"
"2018-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13086395","","","","0"
"2018-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13170995","","","","0"
"2019-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13258005","","","","0"
"2019-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11820239","","","","0"
"2019-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13421195","","","","0"
"2019-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12904354","","","","0"
"2019-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13158238","","","","0"
"2019-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13291355","","","","0"
"2019-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13667226","","","","0"
"2019-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13287477","","","","0"
"2019-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12355527","","","","0"
"2019-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","12672847","","","","0"
"2019-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","11440479","","","","0"
"2019-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","13763780","","","","0"
"2020-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","517779","","","","0"
"2020-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","632915","","","","0"
"2020-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","676875","","","","0"
"2020-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","616312","","","","0"
"2020-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","522198","","","","0"
"2020-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","493194","","","","0"
"2020-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","440136","","","","0"
"2020-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","539596","","","","0"
"2020-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","524943","","","","0"
"2020-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","511689","","","","0"
"2020-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","452112","","","","0"
"2020-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","575600","","","","0"
"2021-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","496476","","","","0"
"2021-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","396061","","","","0"
"2021-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","315169","","","","0"
"2021-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","323223","","","","0"
"2021-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","428978","","","","0"
"2021-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","402211","","","","0"
"2021-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","347934","","","","0"
"2021-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","353469","","","","0"
"2021-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","340037","","","","0"
"2021-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","359697","","","","0"
"2021-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","382804","","","","0"
"2021-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","261225","","","","0"
"2022-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","384227","","","","0"
"2022-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","295864","","","","0"
"2022-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","408567","","","","0"
"2022-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","448106","","","","0"
"2022-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","354492","","","","0"
"2022-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","366225","","","","0"
"2022-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","346571","","","","0"
"2022-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","382189","","","","0"
"2022-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","495855","","","","0"
"2022-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","483852","","","","0"
"2022-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","394974","","","","0"
"2022-12","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","304318","","","","0"
"2023-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","349668","","","","0"
"2023-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","360749","","","","0"
"2023-03","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","397882","","","","0"
"2023-04","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","433589","","","","0"
"2023-05","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","554696","","","","0"
"2023-06","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","601817","","","","0"
"2023-07","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","673660","","","","0"
"2023-08","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","618356","","","","0"
"2023-09","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","565829","","","","0"
"2023-10","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","534964","","","","0"
"2023-11","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","units","0","v107757606","8.24.1","616750","","","","0"
"2016-07","Saskatchewan","2016A000247","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757636","9.2.1","2192603","","","","0"
"2016-08","Saskatchewan","2016A000247","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757636","9.2.1","2190855","","","","0"
"2016-09","Saskatchewan","2016A000247","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757636","9.2.1","2175029","","","","0"
"2016-10","Saskatchewan","2016A000247","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757636","9.2.1","2238100","","","","0"
