"REF_DATE","GEO","DGUID","Coal types and uses","Coal volume","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2294","","","","0"
"2011-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2180","","","","0"
"2011-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3205","","","","0"
"2011-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2124","","","","0"
"2011-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2883","","","","0"
"2011-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3081","","","","0"
"2011-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2749","","","","0"
"2011-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2667","","","","0"
"2011-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3052","","","","0"
"2011-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2338","","","","0"
"2011-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3089","","","","0"
"2011-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2947","","","","0"
"2012-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2093","","","","0"
"2012-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2912","","r","","0"
"2012-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2586","","r","","0"
"2012-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2910","","","","0"
"2012-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3337","","","","0"
"2012-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3196","","","","0"
"2012-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3330","","","","0"
"2012-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2054","","","","0"
"2012-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2985","","","","0"
"2012-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2999","","","","0"
"2012-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3708","","","","0"
"2012-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2479","","","","0"
"2013-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2236","","","","0"
"2013-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2825","","","","0"
"2013-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3757","","","","0"
"2013-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3065","","r","","0"
"2013-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2622","","","","0"
"2013-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3214","","","","0"
"2013-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2971","","","","0"
"2013-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3595","","","","0"
"2013-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3227","","","","0"
"2013-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3136","","","","0"
"2013-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2718","","","","0"
"2013-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3241","","","","0"
"2014-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2121","","","","0"
"2014-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2783","","","","0"
"2014-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3312","","","","0"
"2014-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2574","","","","0"
"2014-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3273","","","","0"
"2014-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3122","","","","0"
"2014-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2865","","","","0"
"2014-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2014-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2014-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3135","","","","0"
"2014-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2014-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","r","","0"
"2015-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","r","","0"
"2015-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","r","","0"
"2015-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","r","","0"
"2015-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","r","","0"
"2015-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2015-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2016-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-02","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-03","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-04","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-05","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-06","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
"2017-10","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","","x","","","0"
