"REF_DATE","GEO","DGUID","Vehicle type","Fuel type","Origin of manufacture","Sales","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14658","","","","0"
"1977-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","12508","","","","0"
"1978-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","10304","","","","0"
"1978-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","12624","","","","0"
"1978-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16831","","","","0"
"1978-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18857","","","","0"
"1978-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19632","","","","0"
"1978-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18055","","","","0"
"1978-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15001","","","","0"
"1978-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16986","","","","0"
"1978-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16724","","","","0"
"1978-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","11290","","","","0"
"1978-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","10159","","","","0"
"1978-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","6433","","","","0"
"1979-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","7653","","","","0"
"1979-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","7948","","","","0"
"1979-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","10871","","","","0"
"1979-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","10726","","","","0"
"1979-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14090","","","","0"
"1979-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14273","","","","0"
"1979-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14840","","","","0"
"1979-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","13351","","","","0"
"1979-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","10200","","","","0"
"1979-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","12464","","","","0"
"1979-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","11598","","","","0"
"1979-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","11440","","","","0"
"1980-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","12324","","","","0"
"1980-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15150","","","","0"
"1980-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14034","","","","0"
"1980-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15689","","","","0"
"1980-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16610","","","","0"
"1980-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15574","","","","0"
"1980-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","17394","","","","0"
"1980-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","17239","","","","0"
"1980-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16435","","","","0"
"1980-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18074","","","","0"
"1980-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18359","","","","0"
"1980-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14411","","","","0"
"1981-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15231","","","","0"
"1981-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18749","","","","0"
"1981-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","25301","","","","0"
"1981-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","25633","","","","0"
"1981-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","26095","","","","0"
"1981-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","25114","","","","0"
"1981-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","23780","","","","0"
"1981-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19577","","","","0"
"1981-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","23503","","","","0"
"1981-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19649","","","","0"
"1981-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19704","","","","0"
"1981-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14917","","","","0"
"1982-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","13346","","","","0"
"1982-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","15427","","","","0"
"1982-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","22410","","","","0"
"1982-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","21004","","","","0"
"1982-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","22899","","","","0"
"1982-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","21027","","","","0"
"1982-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16731","","","","0"
"1982-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19506","","","","0"
"1982-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","22301","","","","0"
"1982-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18655","","","","0"
"1982-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","17691","","","","0"
"1982-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","13049","","","","0"
"1983-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","12288","","","","0"
"1983-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16673","","","","0"
"1983-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","22022","","","","0"
"1983-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","19430","","","","0"
"1983-05","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","23197","","","","0"
"1983-06","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","20537","","","","0"
"1983-07","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","14023","","","","0"
"1983-08","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","21190","","","","0"
"1983-09","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","13498","","","","0"
"1983-10","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18890","","","","0"
"1983-11","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","20067","","","","0"
"1983-12","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","16415","","","","0"
"1984-01","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","13077","","","","0"
"1984-02","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","18156","","","","0"
"1984-03","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","22639","","","","0"
"1984-04","Canada","2021A000011124","Passenger cars","All fuel types","Total, overseas","Units","Unadjusted","Units","300","units","0","v1617815521","1.2.1.3.1.1","17334","","","","0"
