"REF_DATE","GEO","DGUID","Institutional sector","Housing Type","Dwelling Occupation","Dwelling type","Tenure type","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15497","","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15528","","","","0"
"2021-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15588","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15622","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15658","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15690","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15721","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15752","","","","0"
"2022-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15806","","","","0"
"2023-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15852","","","","0"
"2023-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15884","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","15934","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16002","","","","0"
"2024-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16126","","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16237","","","","0"
"2024-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16307","","","","0"
"2024-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16439","","","","0"
"2025-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16585","","","","0"
"2025-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16726","","","","0"
"2025-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","16889","","","","0"
"2025-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Owner","Unit of housing","Count","436","units","0","v1545124712","2.1.1.1.5.3.1","17105","","","","0"
"2016-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29381","","","","0"
"2016-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29496","","","","0"
"2016-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29610","","","","0"
"2017-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29725","","","","0"
"2017-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29840","","","","0"
"2017-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","29955","","","","0"
"2017-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30070","","","","0"
"2018-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30185","","","","0"
"2018-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30300","","","","0"
"2018-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30415","","","","0"
"2018-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30530","","","","0"
"2019-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30645","","","","0"
"2019-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30760","","","","0"
"2019-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30875","","","","0"
"2019-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","30990","","","","0"
"2020-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31106","","","","0"
"2020-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31221","","","","0"
"2020-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31336","","","","0"
"2020-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31451","","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31566","","","","0"
"2021-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31805","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31809","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31814","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31816","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31818","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Total economy","Total housing type","Total private dwellings","Apartment building","Renter","Unit of housing","Count","436","units","0","v1545124713","2.1.1.1.5.4.1","31818","","","","0"
