"REF_DATE","GEO","DGUID","Age (15C)","Gender (3)","Statistics (2)","Religion (25)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","1.4.1.1.21","272820","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","1.4.1.1.22","145760","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.1.1.23","12880","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","1.4.1.1.24","24830","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","1.4.1.1.25","1611155","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","1.4.1.2.1","11.5","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","1.4.1.2.2","0.1","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","1.4.1.2.3","5.3","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","1.4.1.2.19","0.3","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","1.4.1.2.20","0.1","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","1.4.1.2.21","0.8","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","1.4.1.2.22","0.4","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.1.2.23","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","1.4.1.2.24","0.1","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","1.4.1.2.25","4.4","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Total - Religion","","0","units","0","","1.4.2.1.1","2161145","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Buddhist","","0","units","0","","1.4.2.1.2","16485","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Christian","","0","units","0","","1.4.2.1.3","985160","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Hindu","","0","units","0","","1.4.2.1.19","66805","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Jewish","","0","units","0","","1.4.2.1.20","19225","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Muslim","","0","units","0","","1.4.2.1.21","142350","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Sikh","","0","units","0","","1.4.2.1.22","79520","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.2.1.23","6410","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","1.4.2.1.24","10765","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","1.4.2.1.25","834435","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","1.4.2.2.1","5.9","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","1.4.2.2.2","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Christian","","0","units","0","","1.4.2.2.3","2.7","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Hindu","","0","units","0","","1.4.2.2.19","0.2","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Jewish","","0","units","0","","1.4.2.2.20","0.1","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Muslim","","0","units","0","","1.4.2.2.21","0.4","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Sikh","","0","units","0","","1.4.2.2.22","0.2","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.2.2.23","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","1.4.2.2.24","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","1.4.2.2.25","2.3","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Total - Religion","","0","units","0","","1.4.3.1.1","2019915","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Buddhist","","0","units","0","","1.4.3.1.2","17515","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Christian","","0","units","0","","1.4.3.1.3","938785","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Hindu","","0","units","0","","1.4.3.1.19","51550","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Jewish","","0","units","0","","1.4.3.1.20","18100","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Muslim","","0","units","0","","1.4.3.1.21","130475","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Sikh","","0","units","0","","1.4.3.1.22","66240","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.3.1.23","6470","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","1.4.3.1.24","14060","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","1.4.3.1.25","776720","","","","0"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","1.4.3.2.1","5.6","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","1.4.3.2.2","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Christian","","0","units","0","","1.4.3.2.3","2.6","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Hindu","","0","units","0","","1.4.3.2.19","0.1","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Jewish","","0","units","0","","1.4.3.2.20","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Muslim","","0","units","0","","1.4.3.2.21","0.4","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Sikh","","0","units","0","","1.4.3.2.22","0.2","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","1.4.3.2.23","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","1.4.3.2.24","0.0","","","","1"
"2021","Canada","2021A000011124","15 to 24 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","1.4.3.2.25","2.1","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","1.7.1.1.1","19568265","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Buddhist","","0","units","0","","1.7.1.1.2","221385","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Christian","","0","units","0","","1.7.1.1.3","10024060","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Hindu","","0","units","0","","1.7.1.1.19","490225","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Jewish","","0","units","0","","1.7.1.1.20","154400","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","1.7.1.1.21","923645","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","1.7.1.1.22","407830","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.7.1.1.23","38980","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","1.7.1.1.24","148070","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","1.7.1.1.25","7159650","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","1.7.1.2.1","53.9","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","1.7.1.2.2","0.6","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","1.7.1.2.3","27.6","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","1.7.1.2.19","1.3","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","1.7.1.2.20","0.4","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","1.7.1.2.21","2.5","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","1.7.1.2.22","1.1","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","1.7.1.2.23","0.1","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","1.7.1.2.24","0.4","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","1.7.1.2.25","19.7","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Total - Religion","","0","units","0","","1.7.2.1.1","9620340","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Buddhist","","0","units","0","","1.7.2.1.2","94885","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Christian","","0","units","0","","1.7.2.1.3","4669790","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Hindu","","0","units","0","","1.7.2.1.19","252580","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Jewish","","0","units","0","","1.7.2.1.20","75030","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Muslim","","0","units","0","","1.7.2.1.21","463800","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Sikh","","0","units","0","","1.7.2.1.22","204295","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.7.2.1.23","17630","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","1.7.2.1.24","60980","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","1.7.2.1.25","3781340","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","1.7.2.2.1","26.5","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","1.7.2.2.2","0.3","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Christian","","0","units","0","","1.7.2.2.3","12.9","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Hindu","","0","units","0","","1.7.2.2.19","0.7","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Jewish","","0","units","0","","1.7.2.2.20","0.2","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Muslim","","0","units","0","","1.7.2.2.21","1.3","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Sikh","","0","units","0","","1.7.2.2.22","0.6","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","1.7.2.2.23","0.0","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","1.7.2.2.24","0.2","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","1.7.2.2.25","10.4","","","","1"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Total - Religion","","0","units","0","","1.7.3.1.1","9947925","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Buddhist","","0","units","0","","1.7.3.1.2","126500","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Christian","","0","units","0","","1.7.3.1.3","5354270","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Hindu","","0","units","0","","1.7.3.1.19","237650","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Jewish","","0","units","0","","1.7.3.1.20","79375","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Muslim","","0","units","0","","1.7.3.1.21","459850","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Sikh","","0","units","0","","1.7.3.1.22","203535","","","","0"
"2021","Canada","2021A000011124","25 to 64 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","1.7.3.1.23","21345","","","","0"
