"Entry","Name","Origin","Source","Lat","Lon","CollDate","CollDate_Group","a","b","c","DTF_Cluster","DTF_PC1","DTF_PC2","DTF_PC3","myG_PC1","myG_PC2","myG_PC3","STR_Group","G1","G2","G3","G4","G5","G6","G7","G8","Region","SubRegion","ISO3","Country_Lat","Country_Lon","Size","SeedMass1000","diameter","CotyledonColor","TestaColor","TestaPattern","BlackTesta","Urls"
249,"PI 431663 LSP AGL","Iran","USDA",NA,NA,1973,"1960-1980",-0.0220746440242167,0.000380535986934902,0.00229863699840394,6,2.23137797639726,-1.41247446060487,-0.751156823068658,267.855435071179,-20.9998328982982,218.023730936264,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",36.7042253521127,0.416,"Yellow","Grey","Mottle0","Mottle","https://purl.org/germplasm/id/4fb0c6ef-11f4-4e87-af79-cf2518c553d3;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818560;http://grs.icarda.org/accessions/?IG=1030"
250,"PI 431679 LSP AGL","Egypt","USDA",NA,NA,NA,NA,-0.0212349243167828,0.0004526580571304,0.00211036504729586,6,3.65279535792638,-0.277684881490376,-2.32686827700164,261.472203628723,-8.07378581580577,208.606284768427,"G3",0,0,1,0,0,0,0,0,"Africa","Northern Africa","EGY",26.49593108,29.8618993,"M",30.9638554216867,0.412,"Red","Grey","Mottle0","Mottle","https://purl.org/germplasm/id/a9c7d5a1-f445-465c-bdb3-2d57a8fe91f6;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818563;http://grs.icarda.org/accessions/?IG=1046"
251,"PI 431684 LSP AGL","Iran","USDA",NA,NA,1973,"1960-1980",-0.0228372577702895,0.000370753033992508,0.00236479660930452,6,2.91006655326444,-2.14110403767504,-0.541233279114653,244.788119254945,-1.30503087485859,136.54847796917,"G6",0,0,0,0,0,1,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",31.2709030100334,0.37,"Red","Green","Mottle1","Mottle","https://purl.org/germplasm/id/11ba15be-3b92-4c42-b035-65daf15b26c2;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818564;http://grs.icarda.org/accessions/?IG=1061"
252,"PI 431705 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0217904130135357,0.000404801453942036,0.00226893316330488,4,1.04418390943809,-1.12161176874427,-0.963664623338322,265.367504667472,-16.4231045953693,222.749435351125,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",39.1747572815534,0.454,"Yellow","Green","Mottle0","Mottle","https://purl.org/germplasm/id/77f21a7a-3a8f-4219-85eb-57a4903ff8b5;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818565"
253,"PI 431710 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0217587836718142,0.000418188130905416,0.002239476549505,6,1.45387303610537,-0.981794825881925,-1.13769117331742,274.382704583488,-19.2084884424792,225.938549932042,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",37.8398058252427,0.439,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/e13b9f8b-2933-48f4-9ee4-697a82fb221b;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818566"
254,"PI 431714 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0211049425469312,0.000368922299943608,0.00223754190374203,6,1.24946072736899,-0.68066422296509,-0.753159567522143,266.572576867375,-19.4289194198405,230.312074548735,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",33.3516483516484,0.442,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/7cc8078e-6f6f-4c69-9a9a-37eb3a76af99;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818568"
255,"PI 431717 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0223391137833283,0.000385646332404914,0.00231866261260373,6,1.9631727886629,-1.69614099320692,-0.840180846547649,241.139078775944,-22.4172161467182,198.618133901285,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",33.1616341030195,0.433,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/0f633506-fccc-4698-94b8-8ffa1ac62a29;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818569"
256,"PI 431728 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0214673889218752,0.000445057343380072,0.00217919414698802,6,1.27867933220139,-0.378399886312954,-1.51594726729009,265.591612006024,-16.5095981968476,229.00233611175,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",32.129246064623,0.45,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/8a2428ca-63f8-40d2-8a49-4ddc6c55b2d1;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818570"
257,"PI 431731 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0207134984338623,0.000374100250417475,0.00220561570484085,6,1.21236030014561,-0.394048757499023,-0.671229766388465,251.530868498129,-21.0756103249928,218.168845431625,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",33.557703025034,0.435,"Yellow","Green","Mottle0","Mottle","https://purl.org/germplasm/id/a2143643-a7e9-40f0-a42e-77e626003359;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818571"
258,"PI 431739 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0208504501860979,0.000443667472904737,0.00215944481741881,4,0.327114232579643,-0.135408614933071,-0.979232825278783,241.487920583485,-2.15466355050348,202.181627372938,"G3",0.118866,0,0.881134,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",34.665532372168,0.424,"Yellow","Green","Dotted","Pattern","https://purl.org/germplasm/id/95053f5c-6020-486d-9654-2bb07ee4bd14;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818572"
259,"PI 431753 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0224965022870382,0.000427384144625457,0.00230299836067004,4,0.690531688445731,-1.23394616908682,-1.56872836875293,273.319155162627,-15.6433077184019,232.402784034117,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",36.3513262500929,0.468,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/7c24db43-06c7-4d42-a1ba-a1bd8c787cc5;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818573"
260,"PI 431756 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0222921688837538,0.000370456856088442,0.00231837101903684,6,2.32684652080202,-1.38742842500542,-0.823819578586196,257.682418509912,-15.8840489756814,214.394097338053,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",34.5722300140252,0.435,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/11f0b27a-c858-4ebe-aee4-f190417535a7;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818574"
261,"PI 431809 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0230568815163355,0.000409855379512838,0.00237891947784048,4,0.546457222615173,-1.54562009250972,-1.3104368331336,97.8183272361967,3.2699338192189,77.6079647448277,"Mix",0.576299,0,0,0,0,0.423701,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"L",38.5902503293808,0.502,"Yellow","Green","Mottle0","Mottle","https://purl.org/germplasm/id/f4849ae2-b703-4288-88b3-ecff4f6252ee;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818578"
262,"PI 431824 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.024047230210312,0.000401721452937403,0.00248101322102219,4,0.116393244150505,-2.20851846669272,-1.10609646876838,88.0727628169001,78.0786341537467,65.1180997515862,"G1",1,0,0,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",36.6551187782805,0.458,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/3db5a258-f054-4332-b67d-b57389d9faa3;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818580"
263,"PI 431863 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.01991971038495,0.00037717774557076,0.00212226847789502,6,2.37352133113799,-0.2313370761121,-0.447075773287067,89.5501493407166,-80.0084380254226,122.269999006291,"Mix",0,0,0.634817,0,0,0,0.365183,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",35.8435941512277,0.48,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/b9ef8c09-d9a1-4bce-94b9-2e0d514923b9;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818581"
264,"PI 431873 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.023066252713151,0.000330950699796144,0.00242695522319749,6,3.00013851257717,-2.51171685476186,-0.414234288509454,173.410319523192,7.37387229832638,118.661626299689,"G6",0.196331,0,0.000313,0,0,0.803355,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",35.1317863828949,0.48,"Red","Green","Mottle0","Absent","https://purl.org/germplasm/id/e3ee03c8-d7df-4b6b-9852-1d568081e36c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818582"
265,"PI 431884 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.024350854652823,0.000423278712088879,0.00247647219714866,4,0.419540962206204,-2.31129277186129,-1.63479626356114,66.9021827537884,80.1571652710149,50.1982636768945,"G1",1,0,0,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",43.2482102322333,0.468,"Yellow","Green","Absent","Mottle","https://purl.org/germplasm/id/43952def-2143-4eed-ba07-d44b43b04b8e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818583"
266,"PI 431888 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0227018242677495,0.000340187794514436,0.00238802696293547,6,2.9740554361094,-2.02877921971872,-0.174852362420448,194.253875360874,18.2300404682729,109.163634077255,"G6",0.149049,0,0,0,0,0.85095,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",28.3024691358025,0.36,"Yellow","Grey","Mottle1","Mottle","https://purl.org/germplasm/id/c97d24f3-ded7-415d-9219-c90a9c1d7d04;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818584"
267,"PI 431923 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0205953569887616,0.000304924052458239,0.00224282674952645,6,3.50994150042115,-1.22538892679388,-0.0306014745079717,194.183344504507,6.64478619912266,117.25955300078,"G6",0,0,0,0,0,1,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",27.2132421104858,0.351,"Red","Green","Mottle1","Mottle","https://purl.org/germplasm/id/0e43911f-771a-422c-b2d2-fb04f9fe8f16;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818586"
268,"PI 431980 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0232112811232893,0.000455489112040309,0.00233658022488595,4,0.449493957761969,-1.31300437543629,-1.86040605764513,1.33314115591906,14.7237833350885,58.7602280247944,"G1",0.882402,0,0,0,0,0,0.117598,0,"Asia","Southern Asia","IRN",32.41,54.41,"L",54.3432835820895,0.556,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/680854fb-8a6e-4da6-b81d-3bc6bb46975c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818587"
269,"PI 432000 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.023996763454866,0.000348804526259317,0.00248894324538599,6,2.66577495031003,-2.64921413501652,-0.637110400831691,218.382696152216,6.53417381700106,125.240799297117,"G6",0,0,0.002437,0,0,0.997563,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",27.6892430278884,0.354,"Red","Tan","Mottle1","Mottle","https://purl.org/germplasm/id/0f6b9449-e497-4e11-b4c8-4416d82788c1;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818589"
270,"PI 432001 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0221404101384142,0.000363683842628332,0.00234479244774863,6,1.06016195875185,-1.55249785612945,-0.557269302164651,97.1793244545001,24.5671708565489,84.8879023981039,"Mix",0.596685,0,0,0,0,0.350803,0.052512,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",42.431654676259,0.487,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/5537ac32-9d6a-49cc-8747-4355079cbd95;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818590"
271,"PI 432002 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0218531683728437,0.000307710728262864,0.00233944405458546,6,3.91833074000319,-1.83105271677846,-0.226455919240053,258.406504633046,2.39335423069621,208.090903429549,"Mix",0,0,0.640235,0,0,0.359765,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",34.7419559122799,0.396,"Red","Grey","Absent","Absent","https://purl.org/germplasm/id/26c5e846-d4a2-4a36-91f3-18e8f858f017;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818591"
272,"PI 432005 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.02098839512622,0.000331899107262088,0.0023137779023943,5,0.292899203864887,-1.50391001323429,0.606366185063568,118.528321572264,10.9089433317813,139.318767133319,"Mix",0.594049,0,0.399776,0,0,0,0.006175,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",44.2643391521197,0.49,"Yellow","Grey","Absent","Absent","https://purl.org/germplasm/id/9b5bda0b-706a-4c20-8e9a-90a6ff528bd2;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818592"
273,"PI 432028 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0209309747443604,0.000371659591270481,0.00220244207943645,6,2.60079303917032,-1.07650595587083,-0.52724319638261,267.569162848805,-18.0747800683669,219.684078358223,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",36.9899858604342,0.427,"Yellow","Grey","Mottle0","Absent","https://purl.org/germplasm/id/e94fe101-a389-4ca1-8c6e-f8fd80540a61;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818593"
274,"PI 432033 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0211793570132992,0.000438008325797561,0.00215861029173872,6,1.95299291384232,-0.416492295916614,-1.28290997773247,266.869758466501,-15.0264079869819,226.815963262498,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",35.1046823240407,0.396,"Yellow","Grey","Mottle0","Absent","https://purl.org/germplasm/id/d85d226f-ab15-4493-9c34-4c1de3e60c9a;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818594"
275,"PI 432085 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0230985093124062,0.00032006726640161,0.00251923406130159,4,-0.82084013090562,-2.26106420791869,0.0147045008664366,21.2109512552249,47.5559050242475,58.8936231060762,"G1",0.999985,0,0,0,0,0,1.5e-05,0,"Asia","Southern Asia","IRN",32.41,54.41,"L",45.5829596412556,0.505,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/836de8cd-d0a8-45c3-ad83-e41b92695ed0;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818597"
276,"PI 432106 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.021822811307901,0.000398005395029675,0.00227984722210199,4,0.658832754354265,-1.00623712147936,-0.978832782907322,-132.102441681408,-124.446273525455,27.0617494821857,"Mix",0.275011,0,0,0,0,0,0.724989,0,"Asia","Southern Asia","IRN",32.41,54.41,"XL",56.1498257839721,0.64,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/0083fec8-abb3-4b09-a7d5-20e480f9d779;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818599"
277,"PI 432124 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0238696608319687,0.000407699464675545,0.00244302749344428,4,0.815963890214575,-2.17213486076202,-1.35927424062595,268.911487238966,-12.7717377692904,214.413142297888,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",28.3995459704881,0.371,"Red","Green","Mottle1","Mottle","https://purl.org/germplasm/id/692ca28c-4b6a-4a55-b00f-3a26cf4e124e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818600"
278,"PI 432145 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0217037185844443,0.000383927183745162,0.00223767038259561,6,3.40239430971445,-1.53810253998249,-0.971328156257675,265.09376957029,-16.2030526218973,225.545724011055,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",33.2321899736148,0.404,"Yellow","Green","Mottle1","Absent","https://purl.org/germplasm/id/91e36df9-3b5c-4305-924e-51753d6641b2;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818601"
279,"PI 432147 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.022207675365276,0.000449421807591976,0.00222874964629455,6,1.96003814317657,-1.18190213684985,-1.6186157644476,256.658188896681,-21.5235179189978,219.263843323214,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",35.9043602333291,0.428,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/7fa610a0-1e3b-4b9b-9952-c5f94fa6531e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818602"
280,"PI 432184 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0243050154565002,0.000432653949304333,0.00245992398960453,4,0.237058477504304,-2.09421758687226,-1.49808149657994,112.337379701816,54.1076609991112,94.5793793007163,"G1",0.901911,0,0.037412,0,0,0.060677,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",38.4604519774011,0.473,"Yellow","Green","Mottle0","Absent","https://purl.org/germplasm/id/42e6cd36-754b-40d1-9822-da2c920b9f84;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818603"
281,"PI 432188 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0224393711101414,0.000467271743255189,0.00228834425304789,4,-0.720510584919606,-1.09418640297656,-1.28728470616324,55.3900458580329,48.4528345160833,78.630142462994,"G1",1,0,0,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"L",41.9951670319369,0.502,"Yellow","Green","Mottle0","Mottle","https://purl.org/germplasm/id/0dc86bf1-4db4-4b20-ae3f-547f83843a1c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818605"
282,"PI 432190 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0187935508733582,0.000426451759932094,0.00197815653301444,7,1.60275778094908,1.04505285914384,-0.761429634012507,-174.722990436888,128.367388356253,8.30724299686565,"G8",0,0,0,0,0,0,0.172547,0.827453,"Asia","Southern Asia","IRN",32.41,54.41,"XL",49.8173515981735,0.604,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/14aadc36-4b47-4ad4-afef-50e499c66a4e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818606"
283,"PI 432201 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0206413534136106,0.000459143493827398,0.00209195151092184,6,1.52042924815129,0.387323312976323,-1.44861891483448,-112.937041511147,212.361277501541,-9.71314761062193,"G8",0,0,0,0,0,0,0,1,"Asia","Southern Asia","IRN",32.41,54.41,"M",29.3645546372819,0.413,"Red","Green","Mottle1","Mottle","https://purl.org/germplasm/id/b784838a-3f32-45e2-8146-acee45ec138a;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818607"
284,"PI 432212 LSP AGL","Iran","USDA",NA,NA,1979,"1960-1980",-0.0224244478095091,0.000402376229122109,0.00230238166002776,6,1.71770634962233,-1.39128452500818,-1.32150439634763,289.674826014013,-16.5397797790152,233.936940324269,"G3",0,0,1,0,0,0,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"M",30.9530694577667,0.406,"Red","Brown","Marbled","Pattern","https://purl.org/germplasm/id/eb9a6b21-6e9c-44f0-93f6-e8b3ac537b9e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818608"
285,"PI 432236 LSP AGL","Jordan","USDA",NA,NA,1979,"1960-1980",-0.0218410580634786,0.000392378996252553,0.0022658922503387,6,2.32497006145375,-1.55285608102313,-0.736262080095733,285.612719625756,-14.6030204640958,231.997511361695,"G3",0,0,1,0,0,0,0,0,"Asia","Western Asia","JOR",31.24579389,36.77137251,"S",27.6419222069784,0.35,"Red","Brown","Marbled","Pattern","https://purl.org/germplasm/id/736b4fdc-1f34-4d9a-a3ef-2d16f1e356d6;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818609"
286,"PI 432245 LSP AGL","Lebanon","USDA",NA,NA,1979,"1960-1980",-0.0225894573839412,0.000445555483503658,0.00234235441442122,4,-1.52299720375734,-1.13946240011379,-0.775746840788204,37.6892625210998,19.6622214223856,68.1798163685513,"G1",0.933097,0,0,0,0,0,0.066903,0,"Asia","Western Asia","LBN",33.92306993,35.88016327,"M",56.5151515151515,0.496,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/17b23113-ca3b-41e9-a02b-3e4242028697;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818611"
287,"PI 432271 LSP AGL","Turkey","USDA",NA,NA,1979,"1960-1980",-0.0182128362286253,0.000462401467538564,0.00184074931850911,8,4.07149402317435,1.92184060251577,-1.67364546294929,-118.908095891705,216.311084494035,-12.76339338071,"G8",0,0,0,0,0,0,0,1,"Asia","Western Asia","TUR",39.06160342,35.16895529,"M",29.0473498752019,0.443,"Red","Grey","Mottle1","Mottle","https://purl.org/germplasm/id/ae8ed88f-a1be-4a7e-8f16-3303e6b433c9;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818613"
288,"PI 432286 LSP AGL","Egypt","USDA",NA,NA,1979,"1960-1980",-0.0180137046567923,0.000280402465123305,0.00206427086696912,7,3.53699649421982,0.114957989133535,1.38006584889339,33.8816872012239,56.1090250592479,-31.4238389625964,"G2",0,1,0,0,0,0,0,0,"Africa","Northern Africa","EGY",26.49593108,29.8618993,"M",37.595818815331,0.436,"Red","Brown","Spotted","Pattern","https://purl.org/germplasm/id/cdf29145-f958-4ef2-8078-024fe17a9878;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818614"
289,"PI 451763 LSP AGL","USA","USDA",46.73,-117.16,1973,"1960-1980",-0.0216378581809124,0.000659823696253592,0.00204039414839956,4,-2.25779256319803,-0.0556977905301053,-2.12468289273167,-186.552988632175,117.559867704292,3.84682593368127,"Mix",0,0,0,0,0,0,0.221947,0.778053,"Americas","Northern America","USA",39,-101.5,"L",56.1659513590844,0.595,"Yellow","Green","Mottle2","Mottle","https://purl.org/germplasm/id/393308a4-e474-41e8-8f07-2d7557bd14b2;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818616"
290,"PI 458503 LSP AGL","Mexico","USDA",19.51666667,-98.86666667,1981,"1980-2000",-0.0212158724509896,0.000336232687669455,0.00230729015364325,4,0.287598453559704,-0.808981480942091,-0.115723251146416,-140.461015050864,83.1486787465791,-24.9635329059515,"Mix",0,0,0,0,0,0,0.317848,0.682152,"Americas","Central America","MEX",23.94753932,-102.52345042,"M",35.3195673549656,0.449,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/83b4de80-92ca-4fa0-8ec6-e89847d1b8fc;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818618"
291,"PI 468900 LSP AGL","Brazil","USDA",NA,NA,1982,"1980-2000",-0.0197401028557274,0.000302635468588377,0.00218316134599409,7,2.59496284818025,-0.132415561541699,0.0784822551198384,-174.962576167808,100.310707464684,-0.681401851707257,"Mix",0,0,0,0,0,0,0.295265,0.704735,"Americas","South America","BRA",-10.78777567,-53.09783199,"M",39.7489504529624,0.463,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/9cd4b1b2-6da1-48bd-899d-44b43b9339c2;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818620"
292,"PI 468901 AGL","Brazil","USDA",NA,NA,NA,NA,-0.0156826851240779,0.000308412800508787,0.00178725488460004,8,5.79092395330936,2.64709924368262,0.738813007170686,-149.749915398265,122.661880959562,-0.427658437981652,"G8",0,0,0,0,0,0,0.165863,0.834137,"Americas","South America","BRA",-10.78777567,-53.09783199,"M",32.8709990300679,0.411,"Red","Green","Mottle2","Mottle","https://purl.org/germplasm/id/efa57a44-fb75-4399-a28a-ab33a67cae4a;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1363837"
293,"PI 468902 LSP AGL","Brazil","USDA",-28.63333333,-53.1,1982,"1980-2000",-0.0213545376468898,0.00038959879960252,0.00225357371078654,4,0.663334408803428,-0.554099252870912,-0.911058245206386,-142.407779929029,147.095380261596,-15.6441272912799,"G8",0,0,0,0,0,0,0.121432,0.878567,"Americas","South America","BRA",-10.78777567,-53.09783199,"M",36.1036036036036,0.451,"Red/Yellow","Grey","Mottle2","Mottle","https://purl.org/germplasm/id/886631db-ff3c-4e58-b4d7-4c26c2806b3b;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818621"
294,"PI 472136 LSP AGL","India","USDA",25.18333333,85.51666667,1980,"1960-1980",-0.0190815923941526,0.000606774896653699,0.00198605440416023,2,-5.9315024104975,0.763904597685679,-0.126936349262193,267.5418381343,8.59343711195595,-259.018737192697,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",23.9973262032086,0.341,"Red","Grey","Dotted","Pattern","https://purl.org/germplasm/id/ea8ff3ca-2fd4-4859-a1b2-0fa094ae0c42;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818627"
295,"PI 472205 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.0173334373691097,0.000721621770183185,0.00174637901690449,1,-7.24410105245964,1.73034056419518,-0.331930717324222,269.384821440027,13.0406209134096,-246.48768875528,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"M",38.0378657487091,0.428,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/ea87bc39-9710-42b1-9756-43c9dae16f50;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818636"
296,"PI 472213 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.0235877677512078,0.000440999683456307,0.0023800901424087,4,0.488448422479298,-1.83179197117755,-1.52394436273798,151.363473554082,34.6335582217855,-79.5710120040693,"Mix",0.527636,0,0,0.472363,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",35.7048748353096,0.391,"Red","Green","Absent","Absent","https://purl.org/germplasm/id/6dd622e1-166f-424a-ba4a-4db639dc697c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818637"
